Level,Element,Type,Path,isTuple,minOccurs,maxOccurs,BaseType,Label,Documentation,LocalLabel,LocalDocumentation
5,gl-bus:accountantContactPhone,gl-bus:accountantContactPhoneNumberComplexType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:accountantInformation/gl-bus:accountantContactInformation/gl-bus:accountantContactPhone,True,0,unbounded,,Contact Phone,Phone Number for Accountant Contact,【会計事務所担当者電話番号】,会計事務所の担当者の電話番号
6,gl-bus:accountantContactPhoneNumberDescription,gl-gen:phoneNumberDescriptionItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:accountantInformation/gl-bus:accountantContactInformation/gl-bus:accountantContactPhone/gl-bus:accountantContactPhoneNumberDescription,False,0,1,xbrli:tokenItemType,Accountant Contact Phone Number Description,"Accountant Contact Phone Number Description such as Main, Investor relations, etc. Enumerated as: bookkeeper, controller, direct, fax, investor-relations, main, switchboard, other.",会計事務所担当者電話番号説明,"代表、IR用などの、会計事務所の担当者の電話番号の説明。
[設定値のリスト]
(bookkeeper：記帳係)、(controller：会計責任者)、(direct：直通)、(fax：FAX)、(investor-relations：IR担当者)、(main：代表)、(switchboard：交換台)、(other：その他)"
6,gl-bus:accountantContactPhoneNumber,gl-gen:phoneNumberItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:accountantInformation/gl-bus:accountantContactInformation/gl-bus:accountantContactPhone/gl-bus:accountantContactPhoneNumber,False,0,1,xbrli:stringItemType,Accountant Contact Phone Number,Accountant Contact phone number referred to in the description.,会計事務所担当者電話番号,説明で示される会計事務所の担当者の電話番号。
5,gl-bus:accountantContactFax,gl-bus:accountantContactFaxNumberComplexType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:accountantInformation/gl-bus:accountantContactInformation/gl-bus:accountantContactFax,True,0,unbounded,,Contact Fax Number Structure,Accountant Contact Fax Number Structure,【会計事務所担当者FAX番号】,会計事務所の担当者のFAX番号の構造体。
6,gl-bus:accountantContactFaxNumber,gl-gen:faxNumberItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:accountantInformation/gl-bus:accountantContactInformation/gl-bus:accountantContactFax/gl-bus:accountantContactFaxNumber,False,0,1,xbrli:stringItemType,Accountant Contact Fax Number,Accountant Contact Fax Number,会計事務所担当者FAX番号,会計事務所の担当者のFAX番号。
6,gl-bus:accountantContactFaxNumberUsage,gl-gen:faxNumberUsageItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:accountantInformation/gl-bus:accountantContactInformation/gl-bus:accountantContactFax/gl-bus:accountantContactFaxNumberUsage,False,0,1,xbrli:stringItemType,Accountant Contact Fax Number Usage,"Accountant Contact Fax Number Usage (e.g. orders, head office, IR)",会計事務所担当者FAX番号用途,会計事務所の担当者のFAX番号の用途。(注文、本社、IRなど)
5,gl-bus:accountantContactEmail,gl-bus:accountantContactEmailAddressStructureComplexType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:accountantInformation/gl-bus:accountantContactInformation/gl-bus:accountantContactEmail,True,0,unbounded,,Contact Email Address Structure,Accountant contact E-mail address structure,【会計事務所担当者Eメールアドレス】,会計事務所の担当者のEメールアドレスの構造体。
6,gl-bus:accountantContactEmailAddressUsage,gl-gen:emailAddressUsageItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:accountantInformation/gl-bus:accountantContactInformation/gl-bus:accountantContactEmail/gl-bus:accountantContactEmailAddressUsage,False,0,1,xbrli:stringItemType,Accountant Contact Email Address Usage,"Accountant Contact email address usage (e.g. orders, head office, IR)",会計事務所担当者Eメールアドレス用途,会計事務所の担当者のEメールアドレスの用途。(注文、本社、IRなど)
6,gl-bus:accountantContactEmailAddress,gl-gen:emailAddressItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:accountantInformation/gl-bus:accountantContactInformation/gl-bus:accountantContactEmail/gl-bus:accountantContactEmailAddress,False,0,1,xbrli:stringItemType,Accountant Contact Email Address,Accountant Contact email address,会計事務所担当者Eメールアドレス,会計事務所の担当者のEメールアドレス。
5,gl-bus:accountantContactType,gl-bus:accountantContactTypeItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:accountantInformation/gl-bus:accountantContactInformation/gl-bus:accountantContactType,False,0,1,xbrli:stringItemType,Accountant Contact Type,Contact Type for Accountant Contact,会計事務所担当者役割,会計事務所の担当者の種別
5,gl-bus:accountantLocationIdentifierCrossReference,gl-bus:locationIdentifierItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:accountantInformation/gl-bus:accountantContactInformation/gl-bus:accountantLocationIdentifierCrossReference,False,0,1,xbrli:stringItemType,Accountant Location ID cross reference,This code is used to associate the contact with a specific location for the Accountant. Its value should be the same as that of the accountantAddressLocationIdentifier,会計事務所所在地相互参照情報,"担当者と会計事務所の所在地情報を関係付けるためのコード。
accountantAddressLocationIdentifierと同じ値であるべき。"
5,gl-bus:accountantContactActive,gl-gen:activeItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:accountantInformation/gl-bus:accountantContactInformation/gl-bus:accountantContactActive,False,0,1,xbrli:booleanItemType,Accountant Contact Active,"Boolean to indicate whether the contact is active (=""true"") or inactive (=""false"")",会計事務所担当者有効性,担当者が有効か無効かを示すブール値。
3,gl-bus:reportingCalendar,gl-bus:reportingCalendarComplexType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:reportingCalendar,True,0,unbounded,,Reporting Calendar,A tool to collect the periods used to summarise results from transactions.,【報告カレンダー】,取引の結果をまとめるための期間を集めるもの。
4,gl-bus:reportingCalendarCode,gl-bus:reportingCalendarCodeItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:reportingCalendar/gl-bus:reportingCalendarCode,False,0,1,xbrli:stringItemType,Reporting Calendar Code,"The code used to identify this specific reporting calendar, unique across periods",報告カレンダーコード,この報告カレンダーを識別するコード。複数期間にわたって一意。
4,gl-bus:reportingCalendarDescription,gl-bus:reportingCalendarDescriptionItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:reportingCalendar/gl-bus:reportingCalendarDescription,False,0,1,xbrli:stringItemType,Reporting Calendar Description,A description of the reporting calendar (associated with the reportingCalendarCode given),報告カレンダー説明,報告カレンダーの説明（reportingCalendarCodeと関係付けられる）。
4,gl-bus:reportingCalendarTitle,gl-bus:reportingCalendarTitleItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:reportingCalendar/gl-bus:reportingCalendarTitle,False,0,1,xbrli:stringItemType,Reporting Calendar Title,A description of the reporting period. The actual beginning and ending dates are found within the 'reportingCalendarPeriod' structure,報告カレンダータイトル,報告期間の説明。実際の開始日及び終了日はreportingCalendarPeriodに記述する。
4,gl-bus:reportingCalendarPeriodType,gl-bus:reportingCalendarPeriodTypeItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:reportingCalendar/gl-bus:reportingCalendarPeriodType,False,0,1,xbrli:tokenItemType,Code Related to Type of Periods,"A code for the type of period involved. Enumerated as: monthly, quarterly, semi-annually, 4-5-4, ad-hoc, other.",期間種別コード,"報告期間の種別コード。月次、四半期ごと、半期ごと、4-5-4、随時、その他
[設定値のリスト]
(monthly：月次)、(quarterly：四半期ごと)、(semi-annually：半期ごと)、(4-5-4：4-5-4)、(ad-hoc：随時)、(other：その他)"
4,gl-bus:reportingCalendarPeriodTypeDescription,gl-bus:reportingCalendarPeriodTypeDescriptionItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:reportingCalendar/gl-bus:reportingCalendarPeriodTypeDescription,False,0,1,xbrli:stringItemType,Description of periods,A description of the type of period involved.,期間種別説明,報告期間の種別の説明。
4,gl-bus:reportingCalendarOpenClosedStatus,gl-bus:reportingCalendarOpenClosedStatusItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:reportingCalendar/gl-bus:reportingCalendarOpenClosedStatus,False,0,1,xbrli:tokenItemType,Closed status,"An identifier on whether the reporting calendar is still open for activity. enumerated, ""open"", ""closed"", ""pending""",締状態,"報告カレンダーがオープンかどうかを示す識別子。オープン、締切り済み、保留中
[設定値のリスト]
(open：オープン)、(closed：締切り済み)、(pending：保留中)"
4,gl-bus:reportingPurpose,gl-bus:accountingMethodPurposeItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:reportingCalendar/gl-bus:reportingPurpose,False,0,1,xbrli:tokenItemType,Reporting Purpose,A description of the accounting set of books involved. Uses enumeration from accounting method purpose.,報告目的,"帳簿の集合の説明。会計処理方法の目的の列挙値を使用する。
[設定値のリスト]
(book：帳簿)、(tax：税)、(management：管理)、(statutory：スタチュトリ)、(other：その他)"
4,gl-bus:reportingPurposeDescription,gl-bus:reportingPurposeDescriptionItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:reportingCalendar/gl-bus:reportingPurposeDescription,False,0,1,xbrli:stringItemType,Reporting Purpose Description,Free format description of the reporting purpose,報告目的説明,報告目的の説明。
4,gl-bus:reportingCalendarPeriod,gl-bus:reportingCalendarPeriodComplexType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:reportingCalendar/gl-bus:reportingCalendarPeriod,True,0,unbounded,,Reporting Calendar Period,A tool to collect a specific set of periods used to summarize results from transactions.,【報告カレンダー期間】,取引の結果をまとめるための特定の期間を集めるもの。
5,gl-bus:periodIdentifier,gl-bus:periodIdentifierItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:reportingCalendar/gl-bus:reportingCalendarPeriod/gl-bus:periodIdentifier,False,0,1,xbrli:stringItemType,Reporting Period Identifier,An identifier for this period in this calendar,報告期間識別子,このカレンダーにおけるこの期間の識別子。
5,gl-bus:periodDescription,gl-bus:periodDescriptionItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:reportingCalendar/gl-bus:reportingCalendarPeriod/gl-bus:periodDescription,False,0,1,xbrli:stringItemType,Period Description,A description of this specific reporting period in this calendar.,期間説明,このカレンダーにおけるこの特定の期間の説明。
5,gl-bus:periodStart,gl-bus:periodStartItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:reportingCalendar/gl-bus:reportingCalendarPeriod/gl-bus:periodStart,False,0,1,xbrli:dateTimeItemType,Period Start Date,The beginning date/time of a period,期間開始日付,期間の開始日付/時刻
5,gl-bus:periodEnd,gl-bus:periodEndItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:reportingCalendar/gl-bus:reportingCalendarPeriod/gl-bus:periodEnd,False,0,1,xbrli:dateTimeItemType,Period End Date,The ending date/time of a period,期間終了日付,期間の終了日付/時刻
5,gl-bus:periodClosedDate,gl-bus:periodClosedDateItemType,/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:reportingCalendar/gl-bus:reportingCalendarPeriod/gl-bus:periodClosedDate,False,0,1,xbrli:dateTimeItemType,Period Closed Date,"The date/time a period has been closed for activity. If this is present with a nill value (xsi:nill=""true"") then the period is not closed.",期間締日付,"この期間の活動が締め切られた日付/時刻。この値がニル値(xsi:nill=""true"")であれば、この期間は、締め切られていない。"
2,gl-cor:entryHeader,gl-cor:entryHeaderComplexType,/gl-cor:accountingEntries/gl-cor:entryHeader,True,0,unbounded,,Entry Information,Parent for entry headers/journal entry headers.,【仕訳情報】,エントリヘッダー/仕訳記入ヘッダーの親タグ。
3,gl-cor:postedDate,gl-cor:postedDateItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:postedDate,False,0,1,xbrli:dateTimeItemType,Date Posted,Date this entry was posted (validated) to the general ledger. May not represent the date of accounting significance which is represented by 'postingDate'.,転記済日付,この仕訳が総勘定元帳に転記された(検証された)日付。 postingDateで示されるような会計上意味のある日付を表さないかもしれない。
3,gl-cor:enteredBy,gl-cor:enteredByItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:enteredBy,False,0,1,xbrli:stringItemType,Entry Creator,Initials/name of operator originally entering.,仕訳作成者,最初に入力したオペレータのイニシャル/名前。
3,gl-bus:enteredByModified,gl-bus:enteredByModifiedItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:enteredByModified,False,0,1,xbrli:stringItemType,Entry Last Modifier,Identification for the last person modifying this entry before posting.,仕訳最終更新者,転記前に最後にこの仕訳を修正した者の識別子。
3,gl-cor:enteredDate,gl-cor:enteredDateItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:enteredDate,False,0,1,xbrli:dateTimeItemType,Entry Date,"Represents the actual date/time of entry into computer (automated from system date, often misrepresented by changing system clock). Posting dates are maintained separately.",入力日付,コンピュータへ入力した実際の日付/時刻(システム日付から自動的に与えられ、システム時計の変更により、しばしば誤った値になる)を示す。 転記日付とは別に管理される。
3,gl-bus:entryResponsiblePerson,gl-bus:entryResponsiblePersonItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:entryResponsiblePerson,False,0,1,xbrli:stringItemType,Responsible Person,Identifier of person who created or originated or is otherwise responsible for the entry.,責任者,仕訳を作成したか、仕訳に責任を持つ者の識別子。
3,gl-cor:sourceJournalID,gl-gen:sourceJournalIDItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:sourceJournalID,False,0,1,xbrli:tokenItemType,Source Journal,"Source journal. The code of the journal in which the entry is processed. The code must be a unique indication for a journal and is selected from the following enumerated list:

cd      cash disbursements (sending cheques to vendors)
cr      cash receipts (receiving cheques from others)
fa      fixed assets
gi      giro/other bank adjustments
gj      general journal
im      inventory management
jc      job cost
pj      purchase journal (liabilities from purchases)
pl      payroll journal
sj      sales journal
se      standard entries
ud      user defined
ot      other sources of entries",元仕訳帳種別,"元仕訳帳。仕訳が処理される仕訳帳のコード。コードは仕訳帳に一意な指標であり、以下から選択する。
出金(仕入先への小切手送付)、入金(他者からの小切手受領)、固定資産、振替、一般仕訳帳、在庫管理、個別原価、仕入帳(仕入による負債)、賃金台帳、売上台帳、通常仕訳、ユーザ定義、その他
[設定値のリスト]
(cd：出金)、(cr：入金)、(fa：固定資産)、(gi：振替)、(gj：一般仕訳帳)、(im：在庫管理)、(jc：個別原価)、(pj：仕入帳)、(pl：賃金台帳)、(sj：売上台帳)、(se：通常仕訳)、(ud：ユーザ定義)、(ot：その他)"
3,gl-bus:sourceJournalDescription,gl-bus:sourceJournalDescriptionItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:sourceJournalDescription,False,0,1,xbrli:stringItemType,Journal Description,"Source journal (full description of general journal, payroll journal, accountant entries). A more easily readable journal indication. The most common journals are: Purchases, Sales, Cash, and General Journal.",元仕訳帳説明,元仕訳帳(一般仕訳、給与台帳、会計事務所入力の完全な説明)。 よりわかりやすい仕訳帳の指標。 最も一般的な仕訳帳は、次の通り。 仕入、売上、現金、一般仕訳。
3,gl-cor:entryType,gl-gen:entryTypeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryType,False,0,1,xbrli:tokenItemType,Type Identifier,"One of the following enumerated list: adjusting, budget, comparative, external-accountant, standard, passed-adjusting, eliminating, proposed, recurring, reclassifying, simulated, tax, other",種別識別子,"以下の値のうちのひとつ。
整理、予算、比較、外部会計事務所、通常、無視、消去、提案、反復、組替、シミュレーション、税、その他
[設定値のリスト]
(adjusting：整理)、(budget：予算)、(comparative：比較)、(external-accountant：外部会計事務所)、(standard：通常)、(passed-adjusting：無視)、(eliminating：消去)、(proposed：提案)、(recurring：反復)、(reclassifying：組替)、(simulated：シミュレーション)、(tax：税)、(other：その他)"
3,gl-bus:entryOrigin,gl-bus:entryOriginItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:entryOrigin,False,0,1,xbrli:stringItemType,Entry Origin,"Origin of entry: accrual, manual entry, imported entry, exchange gain or loss",仕訳起源,仕訳の起源。発生、手入力、インポート入力、為替換算による損益。
3,gl-cor:entryNumber,gl-cor:entryNumberItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryNumber,False,0,1,xbrli:stringItemType,Entry Identifier,Identifier within source journal,仕訳識別子,元仕訳帳中の識別子。
3,gl-cor:entryComment,gl-cor:entryCommentItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryComment,False,0,1,xbrli:stringItemType,Entry Description,Description of entry described by this entry header (e.g. Opening Balance),仕訳説明,このエントリヘッダーによって説明された仕訳の説明(例えば、期首残高)
3,gl-cor:qualifierEntry,gl-gen:qualifierEntryItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:qualifierEntry,False,0,1,xbrli:tokenItemType,Entry Qualifier,"Entry Qualifier - An enumerated field that qualifies the type of entry, specifically useful for general ledger and trial balance environments when it is important to state the values represented are summarized as of the reporting date - opening or closing balances. In accounting systems, this is often known as BBF (balance brought forward.) Permitted values are: standard, balance-brought-forward and other.",仕訳修飾子,"仕訳の修飾子。総勘定元帳や試算表で、開始残高や決算残高のように、記された値が報告日で集約されていることを明示することが重要なときに有用な、仕訳の種別を修飾するもの。会計システムにおいて、BBF（繰越残高）として知られるもの。指定可能な値は以下。標準、繰越残高、その他
[設定値のリスト]
(standard：標準)、(balance-brought-forward：繰越残高)、(other：その他)"
3,gl-cor:qualifierEntryDescription,gl-cor:qualifierEntryDescriptionItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:qualifierEntryDescription,False,0,1,xbrli:stringItemType,Entry Qualifier Description,Free format description of the entry qualifier,仕訳修飾子説明,仕訳の修飾子の説明。
3,gl-bus:postingCode,gl-bus:postingCodeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:postingCode,False,0,1,xbrli:stringItemType,Posting Code,"Code for posting to period, e.g., period 1-13, based on codes in an accounting period file. We do not recommend that software vendors export here, but suggest providing period end numbers for the buckets. Possibilities W1 through W53, M1 through M13, Q1-Q4. Developers and others creating output files are encouraged to supply an actual end date.",転記コード,転記の期間を表すコード。例えば、会計期間ファイルのコードにもとづく期間１～１３。ソフトウエアベンダーが、この値をエクスポートすることは推奨しない。期間の最終番号を提供することを勧める。可能な値としては、W1からW53、M1からM13、Q1からQ4など。開発者や出力ファイルの作成者には、実際の終了日付を提供することを勧める。
3,gl-bus:batchID,gl-bus:batchIDItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:batchID,False,0,1,xbrli:stringItemType,Batch ID for Entry Group,ID for a batch for this group of entries,仕訳グループ識別子,この仕訳の集合に付ける、束の識別子。
3,gl-bus:batchDescription,gl-bus:batchDescriptionItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:batchDescription,False,0,1,xbrli:stringItemType,Batch Description,Description of this batch,仕訳グループ説明,この仕訳の束の説明。
3,gl-bus:numberOfEntries,gl-bus:numberOfEntriesItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:numberOfEntries,False,0,1,xbrli:integerItemType,Number of Entries,The total number of entries.,仕訳総数,仕訳の総数。
3,gl-bus:totalDebit,gl-bus:totalDebitItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:totalDebit,False,0,1,xbrli:monetaryItemType,Total Debits,The total of all debit amounts.,借方合計,借方金額の合計値。
3,gl-bus:totalCredit,gl-bus:totalCreditItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:totalCredit,False,0,1,xbrli:monetaryItemType,Total Credits,The total of all credit amounts.,貸方合計,貸方金額の合計値。
3,gl-cor:bookTaxDifference,gl-gen:bookTaxDifferenceItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:bookTaxDifference,False,0,1,xbrli:tokenItemType,Type of Difference Between Book and Tax,"Enumerated field with possible values of permanent, temporary or none indicating the type of difference between book and tax accounting methods. Omission of this field is equivalent to ""none""",帳簿価税務簿価差異種別,"帳簿と税務会計処理方法との差異の種別を示す値。永久か一時的かまたは無し。値の省略時は「無し」と同じ。
[設定値のリスト]
(permanent：永久)、(temporary：一時的)、(none：無し)"
3,gl-bus:eliminationCode,gl-bus:eliminationCodeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:eliminationCode,False,0,1,xbrli:stringItemType,Elimination Code,Informs destination ledger this is an intracompany entry which eliminates in consolidation,相殺消去コード,連結決算時に消去される連結会社間仕訳であることを、受取側の元帳に通知する。
3,gl-bus:budgetScenarioPeriodStart,gl-bus:budgetScenarioPeriodStartItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:budgetScenarioPeriodStart,False,0,1,xbrli:dateTimeItemType,Budget Scenario Period Start,Start of period covered by associated budgetScenario,予算シナリオ期間開始日付,関係付けられたbudgetScenarioがカバーする期間の開始日。
3,gl-bus:budgetScenarioPeriodEnd,gl-bus:budgetScenarioPeriodEndItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:budgetScenarioPeriodEnd,False,0,1,xbrli:dateTimeItemType,Budget Scenario Period End,End of period covered by associated budgetScenario,予算シナリオ期間終了日付,関係付けられたbudgetScenarioがカバーする期間の終了日。
3,gl-bus:budgetScenarioText,gl-bus:budgetScenarioTextItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:budgetScenarioText,False,0,1,xbrli:stringItemType,Scenario Description,Text related to budgetScenario,シナリオ説明,budgetScenarioに関する記述。
3,gl-bus:budgetScenario,gl-bus:budgetScenarioItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:budgetScenario,False,0,1,xbrli:stringItemType,Scenario Code,"Code for a budget scenario identifier (such as PB for 'preliminary budget', or RB for 'revised budget', or other identifier for entryType)",シナリオコード,予算シナリオの識別コード。例えば、「PB」（予備予算）、「RB」（補正予算）、または他の仕訳種別の識別子。
3,gl-bus:budgetAllocationCode,gl-bus:budgetAllocationCodeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-bus:budgetAllocationCode,False,0,1,xbrli:tokenItemType,Budget Allocation Code,"Code associated with the calculation formula: e.g. (D)ivide by number of periods, (T)otal for period given",予算配分コード,"計算式に関係付けられたコード。例えば、期間数での分割、与えられた期間の合計
[設定値のリスト]
(D：期間数での分割)、(T：与えられた期間の合計)"
3,gl-usk:reversingStdId,gl-usk:reversingStdIdItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:reversingStdId,False,0,1,xbrli:stringItemType,"ID for Reversing, Standard or Master Entry","For standard, reversing, master, cancelling or other entries an ID associated with those entries.",反対/通常/マスタ仕訳識別子,通常、反対、マスタ、取消または他の仕訳のための、それらの仕訳を関連付けるID。
3,gl-usk:recurringStdDescription,gl-usk:recurringStdDescriptionItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:recurringStdDescription,False,0,1,xbrli:stringItemType,Recurring Standard Description,Description to accompany standard or recurring ID,反復通常仕訳説明,通常仕訳または反復仕訳のIDの説明。
3,gl-usk:frequencyInterval,gl-usk:frequencyIntervalItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:frequencyInterval,False,0,1,xbrli:decimalItemType,Frequency Interval,"For standard or recurring journals, how often entry may be made: every frequencyInterval frequencyUnit, such as every 7 (interval) days (unit) or every 1 (interval) quarter (unit). This field represents the interval.",頻度間隔,通常または反復仕訳において、仕訳が記入される頻度。frequencyInterval、frequencyUnitごと、たとえば7(interval)日(unit)ごと、1(interval)四半期(unit)ごとなどにおける、intervalを示す。
3,gl-usk:frequencyUnit,gl-usk:frequencyUnitItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:frequencyUnit,False,0,1,xbrli:stringItemType,Frequency Unit,"For standard or recurring journals, how often entry may be made: every frequencyInterval frequencyUnit, such as every 7 (interval) days (unit) or every 1 (interval) quarter (unit). This field represents the unit.",頻度単位,通常または反復仕訳において、仕訳が記入される頻度。frequencyInterval、frequencyUnitごと、たとえば7(interval)日(unit)ごと、1(interval)四半期(unit)ごとなどにおける、unitを示す。
3,gl-usk:repetitionsRemaining,gl-usk:repetitionsRemainingItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:repetitionsRemaining,False,0,1,xbrli:integerItemType,Repetitions Remaining,Number of times that the recurring entry will repeat,反復残回数,反復仕訳の繰り返し予定数。
3,gl-usk:nextDateRepeat,gl-usk:nextDateRepeatItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:nextDateRepeat,False,0,1,xbrli:dateTimeItemType,Next Date Repeat,Date next repeated or standard posted,次回反復日付,次回の反復あるいは通常の転記日。
3,gl-usk:lastDateRepeat,gl-usk:lastDateRepeatItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:lastDateRepeat,False,0,1,xbrli:dateTimeItemType,Last Date Repeat,Date last repeated or standard posted,前回反復日付,前回の反復あるいは通常の転記日。
3,gl-usk:endDateRepeatingEntry,gl-usk:endDateRepeatingEntryItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:endDateRepeatingEntry,False,0,1,xbrli:dateTimeItemType,End Date of Repeating Entry,"For standard or recurring journals, stop date/time for repetitive entry.",反復仕訳終了日付,通常仕訳または反復仕訳のための、反復入力の終了日付/時刻。
3,gl-usk:reverse,gl-usk:reverseTypeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:reverse,False,0,1,xbrli:booleanItemType,Reverse,Should entry be reversed?,反対仕訳要否,仕訳が取り消されるべきか。
3,gl-usk:reversingDate,gl-usk:reversingDateItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-usk:reversingDate,False,0,1,xbrli:dateTimeItemType,Reversing Date,Date this entry should be reversed,反対仕訳日付,この仕訳が取り消されるべき日付。
3,gl-cor:entryNumberCounter,gl-cor:counterItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryNumberCounter,False,0,1,xbrli:decimalItemType,Entry Number Counter,Unique reference for the entry - a numeric counter,仕訳番号カウンタ,仕訳の一意なリファレンス　　カウンタ
3,gl-cor:entryDetail,gl-cor:entryDetailComplexType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail,True,0,unbounded,,Entry Detail,Parent for entry detail,【仕訳明細】,仕訳明細の親タグ。
4,gl-cor:lineNumber,gl-cor:lineNumberItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:lineNumber,False,0,1,xbrli:stringItemType,Line Number,Identifier for a particular entry detail,明細行番号,仕訳明細の識別子。
4,gl-cor:lineNumberCounter,gl-cor:counterItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:lineNumberCounter,False,0,1,xbrli:decimalItemType,Line Number Counter,Unique reference for the line - a numeric counter,明細行番号カウンタ,明細行の一意なリファレンス　　カウンタ
