No.,Level,Property type,Identifier,Class,Property term,Representation term,Associated class,Mult.,Definition,ISO 21378 Module,ISO 21378 Table,Value Domain,action,label_local,definition_Local
226,2,Attribute,,Contract,Beginning Date,Date,,0..1,The date on which the terms of a contract become effective.,General,,DATE
227,2,Attribute,,Contract,Ending Date,Date,,0..1,The date on which the terms of a contract conclude or expire.,General,,DATE
228,2,Attribute,,Contract,Status,Code,,0..1,The current state of the contract's lifecycle.,General,,STATUS CODE
229,2,Attribute,,Contract,Remark,Text,,0..1,Annotations or supplemental information for a contract.,General,,Text Medium
230,2,Composition,,Contract,,,Activities,0..1,"A class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",General,,
231,2,Reference Association,,Contract,,,Business Segment,0..*,A class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,General,,
232,2,Reference Association,,Contract,Transaction,,Currency,0..1,The currency in which the financial transaction for contracts denominated.,General,,
233,2,Reference Association,,Contract,,,Payment Term,0..1,"A class details conditions related to sales or purchase agreements, including payment instruments, credit periods, and discount terms.",General,,
234,2,Reference Association,,Contract,,,Settlement Method,0..1,"A class describing various methodologies adopted by the business to settle transactions, which can range from cash payments to bank transfers.",General,,
235,1,Abstract Class,,Contract Line,,,,,An abstract class that details individual terms or items within a contract.,General,,
236,2,Attribute,PK,Contract Line,ID,Identifier,,1..1,The unique identifier for a line item within a contract.,General,,Identifier Medium
237,2,Attribute,,Contract Line,Number,Char,,0..1,"The number for a specific line within a contract, enabling distinction and reference.",General,,Char Short
238,2,Attribute,,Contract Line,Due Date,Date,,0..1,The final date by which delivery of products or materials is requested.,General,,DATE
239,2,Attribute,,Contract Line,Status,Code,,0..1,The current state of the contract line item's lifecycle.,General,,STATUS CODE
240,2,Composition,,Contract Line,Tax Exclude,,Amount,0..1,"The monetary amount of a contract line item without tax, recorded in the transaction currency.",General,,
241,2,Composition,,Contract Line,Tax Exclude Unit Price,,Amount,0..1,"The price per unit of a contract line item with tax included, recorded in the transaction currency.",General,,
242,2,Composition,,Contract Line,Tax Include,,Amount,0..1,"The monetary amount of a contract line item including tax, recorded in the transaction currency.",General,,
243,2,Composition,,Contract Line,Tax Include Unit Price,,Amount,0..1,Unit price (including tax) in transaction currency.,General,,
244,2,Composition,,Contract Line,,,Quantity,0..1,The quantity of items detailed in a contract line item.,General,,
245,2,Composition,,Contract Line,,,Tax,0..*,"A class maintaining records of tax implications and obligations, essential for legal compliance and financial planning.",General,,
246,2,Reference Association,,Contract Line,Settlement Organization,,Business Segment,0..1,A class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,General,,
247,2,Reference Association,,Contract Line,,,Business Segment,0..*,A class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,General,,
248,2,Reference Association,,Contract Line,,,Inventory Product,0..1,The inventory product specified in a contract line item.,General,,
249,1,Class,,Currency,,,,,A class holds information about different currencies.,Base,30,
250,2,Attribute,PK,Currency,Code,Identifier,,1..1,The official name of the currency utilized in the accounting and/or ERP system.,Base,30,CURRENCY CODE
251,2,Attribute,,Currency,Name,Name,,0..1,The official name of the currency utilized in the accounting and/or ERP system.,Base,30,Name Short
252,2,Attribute,,Currency,Minor Unit,Integer,,0..1,The subdivision of a currency unit that indicates the decimal relationship to the main currency unit as defined by ISO 4217.,Base,30,UNIT
253,2,Attribute,,Currency,Active Indicator,Indicator,,0..1,The flag indicating if a currency code is currently accepted for financial transactions.,Base,30,Indicator
254,1,Class,,Customer,,,,,A class holds basic and broad details about customers.,Base,14,
255,2,Attribute,PK,Customer,Account ID,Identifier,,1..1,The unique identifier for a customer account.,Base,14,Identifier Long
256,2,Attribute,,Customer,Account Number,Char,,0..1,The number for a customer's account.,Base,14,Char Long
257,2,Attribute,,Customer,Account Name,Name,,0..1,The legal or registered name of the customer.,Base,14,Name Long
258,2,Attribute,,Customer,Abbreviation,Name,,0..1,The abbreviated representation of a customer's full name used for simplified referencing in a system.,Base,14,Name Medium
259,2,Attribute,,Customer,TIN,Char,,0..1,The tax identification number assigned to the customer by a tax authority.,Base,14,TAX IDENTIFICATION NUMBER
260,2,Attribute,,Customer,Inactive Date,Date,,0..1,"The date marking the change of a customer's status to inactive due to factors such as credit limit exceedance, legal constraints, contract cessation, or bankruptcy.",Base,14,DATE
261,2,Attribute,,Customer,Terms Discount Percentage,Decimal,,0..1,"Discount percentage the customer can take if an invoice is paid before a certain number of days.
",Base,14,Percent
262,2,Attribute,,Customer,Terms Discount Days,Integer,,0..1,"The percentage of discount offered by a supplier when payment is made within the specified discount days.
",Base,14,INTEGER
263,2,Attribute,,Customer,Terms Due Days,Integer,,0..1,The standard time period in days before a customer's payment is considered overdue.,Base,14,INTEGER
264,2,Composition,,Customer,,,Activities,0..1,"A class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",Base,14,
265,2,Composition,,Customer,Billing,,Address,0..1,"The address to which billing statements and invoices are sent for a customer, typically used for payment processing and correspondence.",Base,14,
266,2,Composition,,Customer,Physical,,Address,0..1,"The actual geographic location of a customer, including street name, number, city, and postal code, where the customer is physically located",Base,14,
267,2,Composition,,Customer,Total Credit Limit,,Amount,0..1,"The maximum monetary amount of credit available to a customer, as defined by the lending institution.",Base,14,
268,2,Composition,,Customer,Transaction Credit Limit,,Amount,0..1,"The maximum monetary amount a customer is authorized to borrow for a single transaction, as set by the credit provider.",Base,14,
269,2,Composition,,Customer,Primary,,Contact,0..1,"The main point of contact for a customer, typically responsible for communication and decision-making regarding business transactions.",Base,14,
270,2,Reference Association,,Customer,,,Customer Type,0..1,A class contains detailed descriptions of customer categories.,Base,14,
271,2,Reference Association,,Customer,Corresponding,,Supplier,0..1,The supplier associated with or equivalent to a specific customer in business transactions.,Base,14,
272,1,Class,,Customer Hierarchy,,,,,A class defines the relationships between individual customers.,Base,14,
273,2,Reference Association,PK,Customer Hierarchy,Child,,Customer,1..1,The customer instance that is designated as a subordinate in a customer hierarchy structure.,Base,14,
274,2,Reference Association,PK,Customer Hierarchy,Parent,,Customer,1..1,The customer instance that is designated as a superior in a customer hierarchy structure.,Base,14,
275,1,Class,,Customer Type,,,,,A class contains detailed descriptions of customer categories.,Base,12,
276,2,Attribute,PK,Customer Type,ID,Identifier,,1..1,The unique identifier for the type of customer.,Base,12,Identifier Medium
277,2,Attribute,,Customer Type,Code,Code,,0..1,The identifier that categorizes the type of customer within an organizational system.,Base,12,CUSTOMER TYPE CODE
278,2,Attribute,,Customer Type,Name,Name,,0..1,The designation for the category of customers based on their attributes.,Base,12,Name Medium
279,1,Class,,Customer Type Hierarchy,,,,,A class outlines the levels and relationships among different types of customers.,Base,12,
280,2,Reference Association,PK,Customer Type Hierarchy,Child,,Customer Type,1..1,The classification of customer that falls under a subordinate level within a customer type hierarchy.,Base,12,
281,2,Reference Association,PK,Customer Type Hierarchy,Parent,,Customer Type,1..1,The classification of customer that holds a superior level within a customer type hierarchy.,Base,12,
282,1,Class,,Customized Account Segment,,,,,The unique category within audit data services holds financial details that extend beyond standard account segments.,Base,44,
283,2,Attribute,PK,Customized Account Segment,Code,Identifier,,1..1,The unique code for a non-standard account segment relevant to audit data.,Base,44,Identifier Medium
284,2,Attribute,,Customized Account Segment,Name,Name,,0..1,The name for a non-standard account segment relevant to audit data.,Base,44,Name Long
285,2,Attribute,,Customized Account Segment,Description,Text,,0..1,The detailed explanation of a customized account segment pertinent to audit requirements.,Base,44,Text Medium
286,2,Attribute,,Customized Account Segment,Customized Account Encoding Rule,Code,,0..1,"The structured format for the values within a customized account segment, often delineating hierarchical levels.",Base,44,ENCODING RULE CODE
287,2,Attribute,,Customized Account Segment,Hierarchy Indicator,Indicator,,0..1,"The binary indicator that signifies whether an account segment value is part of a hierarchical arrangement, with '1' representing presence and '0' representing absence of hierarchy.",Base,44,Indicator
288,2,Attribute,,Customized Account Segment,Active Indicator,Indicator,,0..1,The flag indicating if a customized account segment is currently in use within the accounting system.,Base,44,Indicator
289,1,Class,,Customized Account Value,,,,,The unique code representing a value within a customized account segment.,Base,46,
290,2,Attribute,PK,Customized Account Value,Code,Identifier,,1..1,The unique code representing a value within a customized account segment.,Base,46,Identifier Medium
291,2,Attribute,,Customized Account Value,Name,Name,,0..1,The identifier for a specific value within an account segment.,Base,46,Name Long
292,2,Attribute,,Customized Account Value,Description,Text,,0..1,The explanation of the significance or content of an account segment's value.,Base,46,Text Medium
293,2,Attribute,,Customized Account Value,Hierarchy,Identifier,,0..1,The designated level within the hierarchical structure of customized account values.,Base,46,HIERARCHY LEVEL
294,2,Reference Association,,Customized Account Value,,,Customized Account Segment,0..1,The unique category within audit data services holds financial details that extend beyond standard account segments.,Base,46,
295,1,Class,,Customized Account Value Hierarchy,,,,,A class establishes the hierarchical relationships among individual customized account values.,Base,46,
296,2,Reference Association,PK,Customized Account Value Hierarchy,Child,,Customized Account Value,1..1,The specific value within a customized account value hierarchy that is subordinate to a parent value.,Base,46,
297,2,Reference Association,PK,Customized Account Value Hierarchy,Parent,,Customized Account Value,1..1,The specific value within a customized account value hierarchy that is superior to a child value.,Base,46,
298,1,Class,,Employee,,,,,A class that holds individual employee details within a specific accounting entity.,Base,8,
299,2,Attribute,PK,Employee,ID,Identifier,,1..1,The unique identifier for an employee.,Base,8,Identifier Medium
300,2,Attribute,,Employee,Code,Char,,0..1,"The unique identification code assigned to an employee, which remains singular across various roles or departments within the organization.",Base,8,Char Medium
301,2,Attribute,,Employee,Name,Name,,0..1,The name of an individual employed by an organization.,Base,8,Name Medium
302,2,Attribute,,Employee,Active Indicator,Indicator,,0..1,"The binary indicator that denotes an employee's current operational status within the organization, with '1' for active and '0' for inactive.",Base,8,Indicator
303,2,Attribute,,Employee,Type Code,Char,,0..1,The classification assigned to employees to represent their employment status.,Base,8,Char Medium
304,2,Attribute,,Employee,Type Name,Name,,0..1,The category that describes an employee's work arrangement or status with an organization.,Base,8,Name Short
305,2,Attribute,,Employee,Job Title,Char,,0..1,"The official designation assigned to an employee within an organization, reflecting their duties and responsibilities.",Base,8,Char Medium
306,2,Attribute,,Employee,Academic Degree,Char,,0..1,The highest level of academic qualification obtained by an employee.,Base,8,Char Medium
307,2,Attribute,,Employee,Employment Date,Date,,0..1,The date an individual officially began their period of employment with an organization.,Base,8,DATE
308,2,Attribute,,Employee,Termination Date,Date,,0..1,The date on which an employee's contract ceases to be effective or the date the employee ceases working in a particular department.,Base,8,DATE
309,2,Reference Association,,Employee,Department,,Business Segment,0..1,A class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,Base,8,
310,2,Reference Association,,Employee,,,User,0..1,"The class holds user information that's key to controlling access, ensuring security, and monitoring system activities.",Base,8,
311,1,Class,,General Ledger Account Segment,,,,,"A sub-component of a ledger account, holding specific sub-account information that contributes to detailed financial analysis and reporting. It enables the categorization of transactions within a General Ledger Account, facilitating nuanced tracking and management of financial data.",General Ledger,56,
312,2,Attribute,,General Ledger Account Segment,Number,Char,,0..1,The number for an account segment.,General Ledger,56,Char Medium
313,2,Attribute,PK,General Ledger Account Segment,Name,Identifier,,1..1,The unique name associated with an account segment.,General Ledger,56,Identifier Long
314,2,Attribute,,General Ledger Account Segment,Corresponding File,Char,,0..1,The name of the table that stores information relevant to a specific account segment.,General Ledger,56,Char Long
315,2,Attribute,,General Ledger Account Segment,Description,Text,,0..1,The comprehensive explanation of the purpose and content of an Account Segment.,General Ledger,56,Text Medium
316,2,Reference Association,,General Ledger Account Segment,,,Customized Account Segment,0..1,The unique category within audit data services includes specific financial details not covered by standard account segments.,General Ledger,56,
317,2,Reference Association,PK,General Ledger Account Segment,,,Ledger Account,1..1,"A class that records essential details of general ledger accounts such as their names, descriptions, types, and hierarchical positioning.",General Ledger,56,
318,1,Class,,General Ledger Journal Entry,,,,,"A set of introductory fields in the General Ledger that provides the context for ledger entries, including identifiers like numbers, dates, and descriptive information.",General Ledger,52,
319,2,Attribute,PK,General Ledger Journal Entry,ID,Identifier,,1..1,The unique identifier for a journal entry.,General Ledger,52,Identifier Long
320,2,Attribute,,General Ledger Journal Entry,Number,Char,,0..1,The number for each journal entry in a financial recording system.,General Ledger,52,Char Long
321,2,Attribute,,General Ledger Journal Entry,Effective Date,Date,,0..1,"The date that officially recognizes the journal entry within an entity's financial accounting records, irrespective of the actual entry creation or receipt date.",General Ledger,52,DATE
322,2,Attribute,,General Ledger Journal Entry,Description,Text,,0..1,The text that characterizes the overall journal entry.,General Ledger,52,Text Medium
323,2,Composition,,General Ledger Journal Entry,,,Activities,0..1,"A class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",General Ledger,52,
324,2,Composition,,General Ledger Journal Entry,,,General Ledger Journal Entry Line,0..*,"A class represents a single entry within the General Ledger, containing detailed information about a specific financial transaction or account activity.",General Ledger,52,
325,2,Reference Association,,General Ledger Journal Entry,,,Accounting Period,0..1,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",General Ledger,52,
326,2,Reference Association,,General Ledger Journal Entry,,,General Ledger Source,0..1,A class holds supplementary details about sources cited in the General Ledger. It documents the originating ERP system or accounting package and details the associated business processes represented by the data.,General Ledger,52,
327,2,Reference Association,,General Ledger Journal Entry,,,Journal Entry Type,0..1,"A class contains information for classifying entries in the General Ledger, clarifying the nature and purpose of each entry.",General Ledger,52,
328,1,Class,,General Ledger Journal Entry Line,,,,,"A class represents a single entry within the General Ledger, containing detailed information about a specific financial transaction or account activity.",General Ledger,52,
329,2,Attribute,PK,General Ledger Journal Entry Line,Journal ID,Identifier,,1..1,"Unique identifier for each journal entry line.
",General Ledger,52,Identifier Long
330,2,Attribute,,General Ledger Journal Entry Line,Number,Identifier,,0..1,The number for a line within a journal entry.,General Ledger,52,Identifier Long
331,2,Attribute,,General Ledger Journal Entry Line,Description,Text,,0..1,The text that characterizes a line within a journal entry.,General Ledger,52,Text Medium
332,2,Attribute,,General Ledger Journal Entry Line,Debit or Credit Code,Code,,0..1,"A code that classifies a transaction as either increasing assets and expenses, denoted  by 'D' for debit, or increasing liabilities, equity, and revenues, denoted by 'C' for credit.",General Ledger,52,DEBIT CREDIT CODE
333,2,Attribute,,General Ledger Journal Entry Line,Reversal Indicator,Code,,0..1,A code that indicates if a general ledger entry line is a reversal or is to be reversed.,General Ledger,52,REVERSAL INDICATOR CODE
334,2,Attribute,,General Ledger Journal Entry Line,Reversal Journal ID,Char,,0..1,The Journal ID of the journal entry line that corresponds to the original entry line being reversed if the Reversal Indicator is set.,General Ledger,52,Char Long
335,2,Attribute,,General Ledger Journal Entry Line,Cancellation Indicator,Indicator,,0..1,"Signifies whether a journal entry line, already formed but not yet posted, has been cancelled or not.",General Ledger,52,Indicator
336,2,Composition,,General Ledger Journal Entry Line,,,Account Segment,0..*,"A class furnishes supplementary information for specific Ledger Accounts, enhancing the management of related data in an efficient manner.",General Ledger,52,
337,2,Composition,,General Ledger Journal Entry Line,Unit Price,,Amount,0..1,"The monetary amount refers to the price per unit of inventory or property, plant, and equipment (PPE).",General Ledger,52,
338,2,Composition,,General Ledger Journal Entry Line,,,Amounts,0..1,The multi-currency monetary amounts represents the monetary values of ledger accounts.,General Ledger,52,
339,2,Composition,,General Ledger Journal Entry Line,,,Bill,0..1,The initial source document associated with this journal entry.,General Ledger,52,
340,2,Composition,,General Ledger Journal Entry Line,,,Quantity,0..1,A class represents the number of items referenced in the journal entry line. It is particularly relevant for inventories or fixed assets.,General Ledger,52,
341,2,Reference Association,,General Ledger Journal Entry Line,Account Segment,,Bank Account,0..1,Refers to a specific segment within the accounting system that contains information related to bank accounts.,General Ledger,52,
342,2,Reference Association,,General Ledger Journal Entry Line,,,Business Segment,0..*,A class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,General Ledger,52,
343,2,Reference Association,,General Ledger Journal Entry Line,Account Segment,,Employee,0..1,Refers to a specific segment within the accounting system that contains information related to employee.,General Ledger,52,
344,2,Reference Association,,General Ledger Journal Entry Line,,,Ledger Account,0..1,"The Ledger Account records essential details of General Ledger accounts such as their names, descriptions, types, and hierarchical positioning.",General Ledger,52,
345,2,Reference Association,,General Ledger Journal Entry Line,Account Segment,,Project,0..1,Refers to a specific segment within the accounting system that contains information related to project,General Ledger,52,
346,2,Reference Association,,General Ledger Journal Entry Line,,,Settlement Method,0..1,"A class describing various methodologies adopted by the business to settle transactions, which can range from cash payments to bank transfers.",General Ledger,52,
347,1,Class,,General Ledger Period Balance,,,,,"A class that includes the cumulative total and balance of all accounts within an accounting period. It calculates and presents the starting and ending balances, amounts over the period, and quantities of assets or resources, ensuring a comprehensive reflection of financial status and changes in the General Ledger.",General Ledger,58,
348,2,Attribute,,General Ledger Period Balance,Beginning Balance Indicator,Code,,0..1,The designation that identifies whether the starting balance of an account is a debit or a credit.,General Ledger,58,DEBIT CREDIT CODE
349,2,Attribute,,General Ledger Period Balance,Ending Balance Indicator,Code,,0..1,The marker that specifies the nature of the account balance at the end of an accounting period as either a debit or a credit.,General Ledger,58,DEBIT CREDIT CODE
350,2,Composition,,General Ledger Period Balance,,,Account Segment,0..*,"A class furnishes supplementary information for specific Ledger Accounts, enhancing the management of related data in an efficient manner.",General Ledger,58,
351,2,Composition,,General Ledger Period Balance,Beginning Balance,,Amounts,0..1,The multi-currency monetary amounts represents the monetary values of ledger accounts at the start of a specified accounting period.,General Ledger,58,
352,2,Composition,,General Ledger Period Balance,Credit,,Amounts,0..1,"The multi-currency monetary amounts represents the total amount credited to an account during a specific accounting period. It reflects the cumulative sum of credit transactions recorded within the General Ledger, providing insight into the financial activity and changes within the specified period.",General Ledger,58,
353,2,Composition,,General Ledger Period Balance,Debit,,Amounts,0..1,"The multi-currency monetary amounts represents the total amount debited to an account during a specific accounting period. It reflects the cumulative sum of debit transactions recorded within the General Ledger, providing insight into the financial activity and changes within the specified period.",General Ledger,58,
354,2,Composition,,General Ledger Period Balance,Ending Balance,,Amounts,0..1,The multi-currency monetary amounts represents the monetary values of ledger accounts at the end of a specified accounting period,General Ledger,58,
355,2,Composition,,General Ledger Period Balance,Beginning,,Quantity,0..1,"The initial amount of items in the inventory or the Property, Plant, and Equipment (PPE) account at the start of a period.",General Ledger,58,
356,2,Composition,,General Ledger Period Balance,Credit,,Quantity,0..1,"Denotes the quantity of inventory or Property, Plant, and Equipment (PPE) credited during a specific accounting period. It represents the cumulative total of quantities associated with credit transactions recorded within the General Ledger, offering insights into the inventory or PPE movements over the specified period.",General Ledger,58,
357,2,Composition,,General Ledger Period Balance,Debit,,Quantity,0..1,"Denotes the quantity of inventory or Property, Plant, and Equipment (PPE) debited during a specific accounting period. It represents the cumulative total of quantities associated with debit transactions recorded within the General Ledger, offering insights into the inventory or PPE movements over the specified period.",General Ledger,58,
358,2,Composition,,General Ledger Period Balance,Ending,,Quantity,0..1,"The final amount of items in the inventory or the Property, Plant, and Equipment (PPE) account at the end of a period.",General Ledger,58,
359,2,Reference Association,PK,General Ledger Period Balance,,,Accounting Period,1..1,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",General Ledger,58,
360,2,Reference Association,,General Ledger Period Balance,Account Segment,,Bank Account,0..1,Refers to a specific segment within the accounting system that contains information related to bank accounts.,General Ledger,58,
361,2,Reference Association,,General Ledger Period Balance,,,Business Segment,0..*,A class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,General Ledger,58,
362,2,Reference Association,,General Ledger Period Balance,Account Segment,,Employee,0..1,Refers to a specific segment within the accounting system that contains information related to employee.,General Ledger,58,
363,2,Reference Association,PK,General Ledger Period Balance,,,Ledger Account,1..1,"records essential details of General Ledger accounts such as their names, descriptions, types, and hierarchical positioning.",General Ledger,58,
364,2,Reference Association,,General Ledger Period Balance,,,Measurement Unit,0..1,Ecompasses information regarding the unit of measurement (UOM).,General Ledger,58,
365,2,Reference Association,,General Ledger Period Balance,Account Segment,,Project,0..1,Refers to a specific segment within the accounting system that contains information related to project.,General Ledger,58,
366,1,Class,,General Ledger Source,,,,,"A class details the origins of data in the General Ledger Journal Entry, including the ERP systems or accounting packages involved and the related business processes.",General Ledger,54,
367,2,Attribute,PK,General Ledger Source,Code,Identifier,,1..1,The unique code indicating the origin of a journal entry.,General Ledger,54,Identifier Short
368,2,Attribute,,General Ledger Source,Description,Text,,0..1,The explanation of the source system for the general ledger.,General Ledger,54,Text Medium
369,2,Attribute,,General Ledger Source,ERP Subledger Module,Char,,0..1,"The specific subledger or ERP module source of a journal entry, reflecting the origin within the accounting system or process.",General Ledger,54,Char Long
370,2,Attribute,,General Ledger Source,System Manual Code,Code,,0..1,A code that denotes whether a journal entry was created automatically by the system or by input manually.,General Ledger,54,SYSTEM MANUAL CODE
371,2,Attribute,,General Ledger Source,Business Process Major,Char,,0..1,The main category of business activities as recorded in the general ledger.,General Ledger,54,Char Long
372,2,Attribute,,General Ledger Source,Business Process Minor,Char,,0..1,The specific activities or sub-categories within a broader business process context.,General Ledger,54,Char Long
373,1,Class,,General Ledger Trial Balance,,,,,"A class contains ledger account balances within the accounting system, presenting ending balances at a specific point in time to ensure consistency with the General Ledger entries.",General Ledger,50,
374,2,Attribute,,General Ledger Trial Balance,Balance As Of Date,Date,,0..1,The date specifying the point until which the general ledger trial balance is accurate and inclusive of all account transactions.,General Ledger,50,DATE
375,2,Composition,,General Ledger Trial Balance,Beginning Balance,,Amounts,0..1,The multi-currency monetary amounts represents the monetary values of ledger accounts at the start of a specified accounting period.,General Ledger,50,
376,2,Composition,,General Ledger Trial Balance,Ending Balance,,Amounts,0..1,The multi-currency monetary amounts represents the monetary values of ledger accounts at the end of a specified accounting period.,General Ledger,50,
377,2,Reference Association,PK,General Ledger Trial Balance,,,Accounting Period,1..1,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",General Ledger,50,
378,2,Reference Association,,General Ledger Trial Balance,,,Business Segment,0..*,A class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,General Ledger,50,
379,2,Reference Association,PK,General Ledger Trial Balance,,,Ledger Account,1..1,The unique identifier for a ledger account within the general ledger trial balance.,General Ledger,50,
380,1,Class,,Inventory Location,,,,,A class stores information about a specific location where inventory items may be tracked.,Inventory,121,
381,2,Attribute,PK,Inventory Location,ID,Identifier,,1..1,The unique identifier assigned to each inventory location.,Inventory,121,Identifier Medium
382,2,Attribute,,Inventory Location,Code,Char,,0..1,The code used to identify the location at a local level.,Inventory,121,Char Long
383,2,Attribute,,Inventory Location,Description,Text,,0..1,"The textual description of the location, often providing additional details about its name or purpose.",Inventory,121,Text Medium
384,2,Attribute,,Inventory Location,Type,Char,,0..1,The classification describing the type or category of the inventory location.,Inventory,121,Char Short
385,2,Attribute,,Inventory Location,Active Indicator,Indicator,,0..1,The flag indicates whether the location is currently active or inactive.,Inventory,121,Indicator
386,2,Composition,,Inventory Location,Physical,,Address,0..1,The physical address associated with the inventory location.,Inventory,121,
387,2,Reference Association,,Inventory Location,,,Business Segment,0..*,The business segment responsible for the physical storage and management of inventory within a specific location or warehouse.,Inventory,121,
388,2,Reference Association,,Inventory Location,Inventory Organization,,Business Segment,0..1,The business segment or organization responsible for managing inventory at this location.,Inventory,121,
389,1,Class,,Inventory Location Hierarchy,,,,,A class outlines the structure and relationships of various inventory locations.,Inventory,121,
390,2,Reference Association,PK,Inventory Location Hierarchy,Child,,Inventory Location,1..1,The inventory location instance that is designated as a subordinate in an inventory location hierarchy structure.,Inventory,121,
391,2,Reference Association,PK,Inventory Location Hierarchy,Parent,,Inventory Location,1..1,The inventory location instance that is designated as a superior in an inventory location hierarchy structure.,Inventory,121,
392,1,Class,,Inventory On Hand,,,,,A class represents the inventory currently available in stock.,Inventory,127,
393,2,Attribute,PK,Inventory On Hand,ID,Identifier,,1..1,The unique identifier assigned to each inventory item,Inventory,127,Identifier Medium
394,2,Attribute,,Inventory On Hand,Lot Number,Char,,0..1,The specific identification number assigned to a batch of products produced or received together.,Inventory,127,Char Medium
395,2,Attribute,,Inventory On Hand,Serial Number,Char,,0..1,The individualized identifier assigned to a single unit of inventory for tracking purposes.,Inventory,127,Char Medium
396,2,Attribute,,Inventory On Hand,ABC Code,Code,,0..1,The classification code used to categorize inventory items based on their value or importance.,Inventory,127,INVENTORY ABC CODE
397,2,Attribute,,Inventory On Hand,As Of Date,Date,,0..1,The date indicating the time at which the inventory status is recorded.,Inventory,127,DATE
398,2,Attribute,,Inventory On Hand,Last Count Date,Date,,0..1,The date of the most recent physical inventory count for the item.,Inventory,127,DATE
399,2,Attribute,,Inventory On Hand,Cost Method,Char,,0..1,The method used to calculate the cost of inventory items.,Inventory,127,Char Short
400,2,Attribute,,Inventory On Hand,Bin ID,Char,,0..1,The identifier for the storage location within a warehouse where the inventory is kept.,Inventory,127,Char Short
401,2,Attribute,,Inventory On Hand,Bin Location,Char,,0..1,The specific physical location within a warehouse where the inventory is stored.,Inventory,127,Char Medium
402,2,Composition,,Inventory On Hand,Average Cost,,Amount,0..1,"The mean cost per unit of inventory, calculated by dividing the total cost by the total quantity of items.",Inventory,127,
403,2,Composition,,Inventory On Hand,Cost,,Amount,0..1,The cost per unit calculated using the designated inventory cost method.,Inventory,127,
404,2,Composition,,Inventory On Hand,List Price,,Amount,0..1,The predetermined retail price of an item established by the manufacturer or seller for sale to customers.,Inventory,127,
405,2,Composition,,Inventory On Hand,Specific Cost,,Amount,0..1,The cost specific to each item and may vary depending on factors such as purchase terms or supplier agreements.,Inventory,127,
406,2,Composition,,Inventory On Hand,Standard Cost,,Amount,0..1,"The predetermined unit cost of inventory, determined by projecting expenses and production efficiencies.",Inventory,127,
407,2,Composition,,Inventory On Hand,Book,,Quantity,0..1,"The quantity of inventory items as recorded in the inventory system, expressed in the Inventory Stocking Unit of Measure Code.",Inventory,127,
408,2,Composition,,Inventory On Hand,Inventory Purchase Year To Date,,Quantity,0..1,"The total quantity of inventory acquired, excluding returns, from the beginning of the current accounting period, measured in the basic unit of measure code.",Inventory,127,
409,2,Composition,,Inventory On Hand,Inventory Sold Year To Date,,Quantity,0..1,"The quantity of inventory sold from this location year-to-date, excluding transfers between internal locations, donations, or samples sent out for promotional purposes, measured in the basic unit of measure code.",Inventory,127,
410,2,Composition,,Inventory On Hand,Physical Count,,Quantity,0..1,"The actual quantity on hand resulting from a physical count, expressed in the Basic Unit of Measure Code.",Inventory,127,
411,2,Composition,,Inventory On Hand,System Quantity,,Quantity,0..1,Actual quantity on hand from the physical count in the Basic_UOM_Code.,Inventory,127,
412,2,Reference Association,,Inventory On Hand,,,Business Segment,0..*,The organizational unit within which inventory operations are conducted.,Inventory,127,
413,2,Reference Association,,Inventory On Hand,Cost Organization,,Business Segment,0..1,The business segment responsible for managing the cost aspects of inventory.,Inventory,127,
414,2,Reference Association,,Inventory On Hand,Inventory Organization,,Business Segment,0..1,The business segment responsible for overall inventory management.,Inventory,127,
415,2,Reference Association,,Inventory On Hand,Functional,,Currency,0..1,The currency used for financial transactions and reporting within the inventory system.,Inventory,127,
416,2,Reference Association,,Inventory On Hand,,,Inventory Location,0..1,The physical location or warehouse where the inventory is stored.,Inventory,127,
417,2,Reference Association,,Inventory On Hand,,,Inventory Product,0..1,The product associated with the inventory item.,Inventory,127,
418,2,Reference Association,,Inventory On Hand,Costing,,Measurement Unit,0..1,The unit of measurement used for costing inventory item.,Inventory,127,
