sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,element,xpath
689,4,A,,Allocation Code,xbrli:stringItemType,0..1,,A code that is tied to the Enterprise's allocation system.,gl-cor,0,Entry Detail,CO14b_BU14_09,/CO16b/CO15c/CO14b/CO14b_BU14_09,$.Accounting Entries.Entry Header.Entry Detail.Allocation Code,AccntgEntrs.EntryHedr.EntryDetl.AllctnCod,配分コード,配賦システムに結びつけるコード。,gl-cor:allocationCode,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:allocationCode
690,4,A,,Document Type,xbrli:tokenItemType,0..1,,"An enumerated field describing the original source document, with check, debit-memo, credit-memo, finance-charge, invoice, order-customer, order-vendor, payment-other, reminder, tegata, voucher, shipment, receipt, manual-adjustment, other.",gl-cor,0,Entry Detail,CO14b_10,/CO16b/CO15c/CO14b/CO14b_10,$.Accounting Entries.Entry Header.Entry Detail.Document Type,AccntgEntrs.EntryHedr.EntryDetl.DocmntType,元文書種別,"小切手、借方メモ、貸方メモ、財務費用、顧客への請求書、顧客オーダー、仕入先オーダー、その他支払い、督促状、手形、ベンダからの請求書、出荷票、受領票、手修正、その他の列挙値による、元文書の説明。[設定値のリスト] (check：小切手)、(debit-memo：借方メモ)、(credit-memo：貸方メモ)、(finance-charge：財務費用)、(invoice：顧客への請求書)、(order-customer：顧客オーダ)、(order-vendor：仕入先オーダ)、(payment-other：その他支払い)、(reminder：督促状)、(tegata：手形)、(voucher：ベンダからの請求書)、(shipment：出荷票)、(receipt：受領票)、(manual-adjustment：手修正)、(other：その他)",gl-cor:entryDetailDocumentType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:entryDetailDocumentType
691,4,A,,Document Type Description,xbrli:stringItemType,0..1,,Free format description of the document type,gl-cor,0,Entry Detail,CO14b_11,/CO16b/CO15c/CO14b/CO14b_11,$.Accounting Entries.Entry Header.Entry Detail.Document Type Description,AccntgEntrs.EntryHedr.EntryDetl.DocmntTypeDescrptn,元文書種別説明,元文書の種別の説明。,gl-cor:entryDetailDocumentTypeDescription,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:entryDetailDocumentTypeDescription
692,4,A,,Invoice Type,xbrli:tokenItemType,0..1,,"Invoice Type  (self-billed, ePoS enumerated values)",gl-cor,0,Entry Detail,CO14b_12,/CO16b/CO15c/CO14b/CO14b_12,$.Accounting Entries.Entry Header.Entry Detail.Invoice Type,AccntgEntrs.EntryHedr.EntryDetl.InvcType,請求書種別,"請求書の種別。(self-billed、ePoS)
[設定値のリスト]
(ePos：POSシステムからの発行)、(self-billed：手動発行)",gl-cor:entryDetailInvoiceType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:entryDetailInvoiceType
693,4,A,,Document Number,xbrli:stringItemType,0..1,,"Invoice, check, voucher, or other source document identifier",gl-cor,0,Entry Detail,CO14b_13,/CO16b/CO15c/CO14b/CO14b_13,$.Accounting Entries.Entry Header.Entry Detail.Document Number,AccntgEntrs.EntryHedr.EntryDetl.DocmntNumbr,元文書番号,請求書、小切手、証憑、その他の元文書の識別子。,gl-cor:documentNumber,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:documentNumber
694,4,A,,Apply To Number,xbrli:stringItemType,0..1,,"Document number of primary invoice number, used to offset payments, debits and credits; for an invoice, usually the same as the documentNumber. When calculating open balance on an invoice, or open amount on payments in advance or not fully applied, this permits calculation of the open item.",gl-cor,0,Entry Detail,CO14b_14,/CO16b/CO15c/CO14b/CO14b_14,$.Accounting Entries.Entry Header.Entry Detail.Apply To Number,AccntgEntrs.EntryHedr.EntryDetl.ApplyNumbr,適用先番号,"支払、借方、貸方の相殺に使用される、一次請求書の文書番号。請求書では通常documentNumberと等しい。
未決済の請求書残高や、未決済の支払金額の計算時に、利用できる。",gl-cor:applyToNumber,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:applyToNumber
695,4,A,,Document Reference,xbrli:stringItemType,0..1,,Internal reference for the document above; number assigned internally to track the document,gl-cor,0,Entry Detail,CO14b_15,/CO16b/CO15c/CO14b/CO14b_15,$.Accounting Entries.Entry Header.Entry Detail.Document Reference,AccntgEntrs.EntryHedr.EntryDetl.DocmntRefrnc,元文書参照情報,上の文書のための内部参照情報。文書を追跡するために内部的に割り当てた番号。,gl-cor:documentReference,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:documentReference
696,4,A,,Document Date,xbrli:dateTimeItemType,0..1,,"Date (and less likely in the paper world but possible in the e-world, time) on actual document (invoice, voucher, check date). Other dates control posting information.",gl-cor,0,Entry Detail,CO14b_16,/CO16b/CO15c/CO14b/CO14b_16,$.Accounting Entries.Entry Header.Entry Detail.Document Date,AccntgEntrs.EntryHedr.EntryDetl.DocmntDat,元文書日付,実際の文書（請求書、証憑、小切手）の日付（および、紙の世界ではありそうにないが、電子的には時刻）。 転記の情報は別の日付で管理する。,gl-cor:entryDetailDocumentDate,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:entryDetailDocumentDate
697,4,A,,Received Date,xbrli:dateTimeItemType,0..1,,Date/time document was noted as received (if necessary). Represents actual date received. Posting dates are maintained separately.,gl-cor,0,Entry Detail,CO14b_BU14_17,/CO16b/CO15c/CO14b/CO14b_BU14_17,$.Accounting Entries.Entry Header.Entry Detail.Received Date,AccntgEntrs.EntryHedr.EntryDetl.RecvdDat,元文書受領日付,（必要であれば）文書の受領が記録された日付/時刻。実際に受領された日付をあらわす。転記日付は別に管理される。,gl-cor:entryDetailReceivedDate,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:entryDetailReceivedDate
698,4,A,,Chargeable or Reimbursable,xbrli:stringItemType,0..1,,"Is this entry chargeable to client, reimbursable? Used by some systems to indicate that account on posting/validation should be posted to a customer or vendor's account.",gl-cor,0,Entry Detail,CO14b_BU14_18,/CO16b/CO15c/CO14b/CO14b_BU14_18,$.Accounting Entries.Entry Header.Entry Detail.Chargeable or Reimbursable,AccntgEntrs.EntryHedr.EntryDetl.ChargblOrRembrsbl,請求支払可能フラグ,この仕訳は顧客に請求、支払可能か。いくつかのシステムでは転記/検証対象の科目が顧客や仕入先の科目に転記されるべきかどうかを示すために使用される。,gl-cor:entryDetailChargeableOrReimbursable,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:entryDetailChargeableOrReimbursable
699,4,A,,Document Location,xbrli:stringItemType,0..1,,"Document location as URI, file name or other reference. Alternatively, text of document can be placed here.",gl-cor,0,Entry Detail,CO14b_BU14_19,/CO16b/CO15c/CO14b/CO14b_BU14_19,$.Accounting Entries.Entry Header.Entry Detail.Document Location,AccntgEntrs.EntryHedr.EntryDetl.DocmntLoctn,元文書格納場所,文書の格納場所である、URI、ファイル名またはその他の参照情報。代わりに、文書のテキストも記述可能。,gl-cor:entryDetailDocumentLocation,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:entryDetailDocumentLocation
700,4,A,,Payment Method,xbrli:stringItemType,0..1,,Method used or to be used to make the payment,gl-cor,0,Entry Detail,CO14b_BU14_20,/CO16b/CO15c/CO14b/CO14b_BU14_20,$.Accounting Entries.Entry Header.Entry Detail.Payment Method,AccntgEntrs.EntryHedr.EntryDetl.PaymntMethd,支払方法,支払いのために使用された、または使用される方法。,gl-cor:entryDetailPaymentMethod,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:entryDetailPaymentMethod
701,4,A,,Posting Status,xbrli:tokenItemType,0..1,,"deferred: although entered, it cannot be posted until a later time
posted: already posted
proposed: a proposed item that must be approved
simulated: a simulated item, for what-if
tax: a tax-specific entry
unposted:entered but not yet posted or validated
cancelled:entered and later cancelled
other:other status - should be described in postingStatusDescription",gl-cor,0,Entry Detail,CO14b_21,/CO16b/CO15c/CO14b/CO14b_21,$.Accounting Entries.Entry Header.Entry Detail.Posting Status,AccntgEntrs.EntryHedr.EntryDetl.PostngStats,転記状態,"・据置：入力されたが、まだ転記できない。
・転記済：転記済み。
・提案済：検証が必要な項目。
・シミュレーション：仮定のためにシミュレートされた項目。
・税：税項目。
・未転記：入力されたが、まだ検証も転記もされていない。
・取消済：入力されたが、取り消された。
・その他：その他の状態。postingStatusDescriptionで説明されるべき。
[設定値のリスト]
(deferred：据置)、(posted：転記済)、(proposed：提案済)、(simulated：シミュレーション)、(tax：税)、(unposted：未転記)、(cancelled：取消済)、(other：その他)",gl-cor:postingStatus,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:postingStatus
702,4,A,,Posting Status Description,xbrli:stringItemType,0..1,,Free format description of the posting status,gl-cor,0,Entry Detail,CO14b_22,/CO16b/CO15c/CO14b/CO14b_22,$.Accounting Entries.Entry Header.Entry Detail.Posting Status Description,AccntgEntrs.EntryHedr.EntryDetl.PostngStatsDescrptn,転記状態説明,転記状態の説明。,gl-cor:postingStatusDescription,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:postingStatusDescription
703,4,A,,Description,xbrli:stringItemType,0..1,,Description of this line of detail only,gl-cor,0,Entry Detail,CO14b_23,/CO16b/CO15c/CO14b/CO14b_23,$.Accounting Entries.Entry Header.Entry Detail.Description,AccntgEntrs.EntryHedr.EntryDetl.Descrptn,説明,この明細行のみに対する説明。,gl-cor:description,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:description
704,4,A,,Acknowledgement Date,xbrli:dateTimeItemType,0..1,,Date of acknowledgement of goods/services shipped/received.,gl-cor,0,Entry Detail,CO14b_24,/CO16b/CO15c/CO14b/CO14b_24,$.Accounting Entries.Entry Header.Entry Detail.Acknowledgement Date,AccntgEntrs.EntryHedr.EntryDetl.AcknwtDat,承認日付,出荷/受領済みの物品/サービスを承認した日付。,gl-cor:acknowledgementDate,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:acknowledgementDate
705,4,A,,Confirmation Date,xbrli:dateTimeItemType,0..1,,Date of confirmation of shipment/receipt.,gl-cor,0,Entry Detail,CO14b_25,/CO16b/CO15c/CO14b/CO14b_25,$.Accounting Entries.Entry Header.Entry Detail.Confirmation Date,AccntgEntrs.EntryHedr.EntryDetl.ConfrmtnDat,確認日付,出荷/受領を確認した日付。,gl-cor:confirmationDate,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:confirmationDate
706,4,A,,Ship From,xbrli:stringItemType,0..1,,References organizationAddressLocationIdentifier where used. Otherwise freeform.,gl-cor,0,Entry Detail,CO14b_26,/CO16b/CO15c/CO14b/CO14b_26,$.Accounting Entries.Entry Header.Entry Detail.Ship From,AccntgEntrs.EntryHedr.EntryDetl.Ship,出荷元,organizationAddressLocationIdentifierの参照情報。または自由記述。,gl-cor:shipFrom,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:shipFrom
707,4,A,,Date Shipped/Received,xbrli:dateTimeItemType,0..1,,Date goods/services are shipped/received.,gl-cor,0,Entry Detail,CO14b_27,/CO16b/CO15c/CO14b/CO14b_27,$.Accounting Entries.Entry Header.Entry Detail.Date Shipped/Received,AccntgEntrs.EntryHedr.EntryDetl.DatShippdrcvd,出荷/受領日付,物品/サービスを出荷/受領した日付。,gl-cor:dateShippedReceived,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:dateShippedReceived
708,4,A,,Maturity Date or Date Due,xbrli:dateTimeItemType,0..1,,Due date or other maturity date.,gl-cor,0,Entry Detail,CO14b_28,/CO16b/CO15c/CO14b/CO14b_28,$.Accounting Entries.Entry Header.Entry Detail.Maturity Date or Date Due,AccntgEntrs.EntryHedr.EntryDetl.MatrtyDatOrDatDue,支払期日,支払期日やその他の期日。,gl-cor:maturityDateOrDateDue,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:maturityDateOrDateDue
709,4,A,,Payment Terms,xbrli:stringItemType,0..1,,Discount/payment terms.,gl-cor,0,Entry Detail,CO14b_29,/CO16b/CO15c/CO14b/CO14b_29,$.Accounting Entries.Entry Header.Entry Detail.Payment Terms,AccntgEntrs.EntryHedr.EntryDetl.PaymntTerms,支払条件,割引/支払い条件。,gl-cor:paymentTerms,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:paymentTerms
710,4,A,,Measurable Class Identifier,xbrli:tokenItemType,0..1,,"An enumerated code to identify the inventory, fixed asset or other measurable class. Enumerated as: raw material, work-in-process, finished goods, assemblies, supplies, land, building, machinery, furniture, vehicles, other.",gl-cor,0,Entry Detail,CO14b_EH14_30,/CO16b/CO15c/CO14b/CO14b_EH14_30,$.Accounting Entries.Entry Header.Entry Detail.Measurable Class Identifier,AccntgEntrs.EntryHedr.EntryDetl.MesrblClassIdntfr,測定可能分類コード,在庫、固定資産、その他の測定可能な分類を識別するための列挙コード。列挙例：原材料、仕掛品、製品、組立品、備品、土地、建物、機械、家具、車両、その他。,gl-cor:measurableClassIdentifier,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:measurableClassIdentifier
711,4,A,,Measurable Class Description,xbrli:stringItemType,0..1,,Free format description associated with gl-ehm:measurableClassID to provide specialization or clarification for the enumerated value of other.,gl-cor,0,Entry Detail,CO14b_EH14_31,/CO16b/CO15c/CO14b/CO14b_EH14_31,$.Accounting Entries.Entry Header.Entry Detail.Measurable Class Description,AccntgEntrs.EntryHedr.EntryDetl.MesrblClassDescrptn,測定可能分類の説明,「その他」の列挙値を補足・特定するための自由記述形式の説明。,gl-cor:measurableClassDescription,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:measurableClassDescription
712,4,A,,Costing Method Code,xbrli:tokenItemType,0..1,,"An enumerated code for the inventory (or other measurable) costing method. Enumerated as: LIFO, FIFO, average, weighted-average, standard-cost, tax-basis, book-basis, other.",gl-cor,0,Entry Detail,CO14b_EH14_32,/CO16b/CO15c/CO14b/CO14b_EH14_32,$.Accounting Entries.Entry Header.Entry Detail.Costing Method Code,AccntgEntrs.EntryHedr.EntryDetl.CostngMethdCod,原価計算方法コード,在庫または他の測定可能な対象の原価計算方法を示す列挙コード。列挙例：LIFO、FIFO、平均法、加重平均法、標準原価法、税基準、帳簿基準、その他。,gl-cor:costingMethodCode,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:costingMethodCode
713,4,A,,Costing Method Description,xbrli:stringItemType,0..1,,Free format description associated with gl-ehm:costingMethodCode to provide specialization of clarification for the enumerated value of other.,gl-cor,0,Entry Detail,CO14b_EH14_33,/CO16b/CO15c/CO14b/CO14b_EH14_33,$.Accounting Entries.Entry Header.Entry Detail.Costing Method Description,AccntgEntrs.EntryHedr.EntryDetl.CostngMethdDescrptn,原価計算方法の説明,「その他」の列挙値に関する補足説明または特定のための自由記述形式。,gl-cor:costingMethodDescription,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:costingMethodDescription
714,4,A,,Geospatial Coordinate,xbrli:stringItemType,0..1,,"Enter a relevant location for this item. Format can be either:
- Degrees, minutes, and seconds (DMS): 41°24'12.2""N 2°10'26.5""E
- Degrees and decimal minutes (DMM): 41 24.2028, 2 10.4418
- Decimal degrees (DD): 41.40338, 2.17403",gl-cor,0,Entry Detail,CO14b_EH14_34,/CO16b/CO15c/CO14b/CO14b_EH14_34,$.Accounting Entries.Entry Header.Entry Detail.Geospatial Coordinate,AccntgEntrs.EntryHedr.EntryDetl.GesptlCordnt,地理座標,"本項目の関連位置を入力。形式は以下のいずれか：
・度分秒 (DMS): 41°24'12.2""N 2°10'26.5""E
・度と小数分 (DMM): 41 24.2028, 2 10.4418
・10進度 (DD): 41.40338, 2.17403",gl-cor:geospatialCoordinate,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:geospatialCoordinate
715,4,A,,Ticking Field,xbrli:booleanItemType,0..1,,"Signifies that an item has been cleared, finished, finalized. When checking accounts are called for, the tick or letter showing this was done appears in this field. Can also be used for identifying that the
original document against which a payment or DR/CR memo applies has been reconciled.",gl-cor,0,Entry Detail,CO14b_TA14_35,/CO16b/CO15c/CO14b/CO14b_TA14_35,$.Accounting Entries.Entry Header.Entry Detail.Ticking Field,AccntgEntrs.EntryHedr.EntryDetl.TickngFild,チェック欄,項目が消去または完了されたことを示す。勘定のチェックが要求される場合、処理済を示すチェックマークまたは文字が指定される。支払またはDR/CRのメモに対する元文書が、消し込まれたことを確認するためにも使用可能。,gl-cor:tickingField,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:tickingField
716,4,A,,Document Remaining Balance,xbrli:monetaryItemType,0..1,,Balance remaining on the document,gl-cor,0,Entry Detail,CO14b_TA14_36,/CO16b/CO15c/CO14b/CO14b_TA14_36,$.Accounting Entries.Entry Header.Entry Detail.Document Remaining Balance,AccntgEntrs.EntryHedr.EntryDetl.DocmntRemnngBalnc,文書上残高,文書上の残高。,gl-cor:documentRemainingBalance,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:documentRemainingBalance
717,4,A,,UCR,xbrli:stringItemType,0..1,,"Unique Consignment Reference or UCR. An ""origin to destination"" reference code for international consignments, developed in cooperation with the World Customs Organization and EAN International (EAN). (http://www.wcoomd.org/ie/EN/press/UCR_new_e.pdf)",gl-cor,0,Entry Detail,CO14b_TA14_37,/CO16b/CO15c/CO14b/CO14b_TA14_37,$.Accounting Entries.Entry Header.Entry Detail.UCR,AccntgEntrs.EntryHedr.EntryDetl.Ucr,UCRコード,"Unique Consignment ReferenceまたはUCR。国際委託販売のための""origin to destination""参照コード。World Customs OrganizationとEAN International (EAN)が共同で開発している。
(http://www.wcoomd.org/ie/EN/press/UCR_new_e.pdf)",gl-cor:ucr,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:ucr
718,4,C,,Account Identifier,,0..*,,"Tuple: parent container for account numbers and identifiers. No entry is made here, but each detail line may have multiple accounts assigned to it for reporting in different GAAPs, offsetting accounts in Japan, passing along information to consolidation systems about local versus consolidating accounts, etc. For example, the account 4783HG-QOWI-192837-1000 may be expressed so: 

/account/accountMainID 1000  
/account/accountMainDescription Cash  
/account/accountSub/accountSubID 4783HG  
/account/accountSub/accountSubDescription Department  
/account/accountSub/accountSubID QOWI  
/account/accountSub/accountSubDescription Branch  
/account/accountSub/accountSubID 192837  
/account/accountSub/accountSubDescription Division",gl-cor,0,Account Identifier,CO09c,/CO16b/CO15c/CO14b/CO09c,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr,【科目識別子】,"タプル。勘定科目番号と識別子の親コンテナ。 ここには記入されないが、個々の明細行は、異なるGAAPでの報告や、日本の見返勘定や、連結勘定科目に対する個別情報の連結会計システムへの伝達などのための、複数の勘定科目を持ちうる。例えば、勘定科目4783HG-QOWI-192837-1000は、次のように表現されうる。
/account/accountMainID 1000  
/account/accountMainDescription Cash  
/account/accountSub/accountSubID 4783HG  
/account/accountSub/accountSubDescription Department  
/account/accountSub/accountSubID QOWI  
/account/accountSub/accountSubDescription Branch  
/account/accountSub/accountSubID 192837  
/account/accountSub/accountSubDescription Division",gl-cor:accountIdentifier,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:accountIdentifier
719,5,A,PK,Number,xbrli:stringItemType,0..1,,"Main account - the code used to identify the accounting bucket the entry has been assigned to. Examples might be 1000 for Cash, 567GAAZ for Sales Expense or Z for tax payments. Identifiers such as department, branch, division, manager, or other modifiers are noted in the Subaccount area. Before needing to post, account is not necessary. Posting to the general ledger almost always requires an entry here.",gl-cor,0,Account Identifier,CO09c_01,/CO16b/CO15c/CO14b/CO09c/CO09c_01,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Number,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.Numbr,主勘定科目コード,"主勘定科目。仕訳が関連する会計バケットを特定するためのコード。例えば、現金を表す1000、販売費を表す567GAAZ、税を表すZ。
部門、支店、事業部、マネージャ、その他の識別子は、Subaccount領域に記述される。転記の必要がなければ、勘定科目は必要ではない。総勘定元帳に転記するにはほとんどの場合必要。",gl-cor:accountIdentifierNumber,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:accountIdentifier/gl-cor:accountIdentifierNumber
720,5,A,,Description,xbrli:stringItemType,0..1,,Description of accountMainID - the human readable describer that accompanies the code used in accountMainID,gl-cor,0,Account Identifier,CO09c_02,/CO16b/CO15c/CO14b/CO09c/CO09c_02,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Description,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.Descrptn,主勘定科目説明,主勘定科目コードの説明。主勘定科目コードとして使用されるコードについての、人が読める記述。,gl-cor:accountIdentifierDescription,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:accountIdentifier/gl-cor:accountIdentifierDescription
721,5,A,,Classification,xbrli:tokenItemType,0..1,,"Account type - FASB Concepts 6 and similar international designs. When xbrlInfo is used to associated other XBRL reporting items, this field is more suited to representing existing systems (audit) than data interchange. Enumerated as: asset, liability, equity, income, gain, expense, loss, contr-to-equity, distr-from-equity, comprehensive-income, other.",gl-cor,0,Account Identifier,CO09c_03,/CO16b/CO15c/CO14b/CO09c/CO09c_03,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Classification,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.Classfctn,主勘定科目区分,"主勘定科目の種別。FASB Concepts 6および、同様の国際的な様式。xbrlInfoが他のXBRL項目と関係付けられる場合、データ交換より現存システム(audit)を示すべき。
[設定値のリスト]
(asset：資産)、(liability：負債)、(equity：資本)、(income：収益)、(gain：利得)、(expense：費用)、(loss：損失)、(contr-to-equity：資本増加)、(distr-from-equity：資本減少)、(comprehensive-income：包括利益)、(other：その他)",gl-cor:accountIdentifierClassification,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:accountIdentifier/gl-cor:accountIdentifierClassification
722,5,A,,Classification Description,xbrli:stringItemType,0..1,,Free format description of the account classification,gl-cor,0,Account Identifier,CO09c_04,/CO16b/CO15c/CO14b/CO09c/CO09c_04,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Classification Description,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.ClassfctnDescrptn,主勘定科目区分説明,主勘定科目の区分の説明。,gl-cor:accountIdentifierClassificationDescription,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:accountIdentifier/gl-cor:accountIdentifierClassificationDescription
723,5,A,,Purpose of Account,xbrli:tokenItemType,0..1,,"Code related to usage for account aggregate - Consolidating, European, IFRS, Offsetting, Primary, Tax, USGAAP, Japanese, Other. Japanese companies will use this for the tax required offsetting entry. If left blank, assumes default accounting method for company.",gl-cor,0,Account Identifier,CO09c_06,/CO16b/CO15c/CO14b/CO09c/CO09c_06,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Purpose of Account,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.PurpsAccnt,勘定科目目的,"勘定科目群の使用法を示すコード。連結、European, IFRS, 見返、プライマリ, 税, USGAAP, Japanese,その他。日本企業では、見返仕訳で要求される税務処理に利用するかもしれない。空白の場合、企業の既定の勘定方法とみなす。
[設定値のリスト]
(consolidating：連結)、(european：ヨーロッパ)、(ifrs：IFRS)、(offsetting：見返)、(primary：プライマリ)、(tax：税)、(usgaap：US GAAP)、(japanese：日本)、(other：その他)",gl-cor:accountIdentifierPurposeOfAccount,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:accountIdentifier/gl-cor:accountIdentifierPurposeOfAccount
724,5,A,,Description of Purpose,xbrli:stringItemType,0..1,,Description of usage for aggregate account,gl-cor,0,Account Identifier,CO09c_07,/CO16b/CO15c/CO14b/CO09c/CO09c_07,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Description of Purpose,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.DescrptnPurps,勘定科目目的説明,勘定科目群の使用法の説明。,gl-cor:accountIdentifierDescriptionOfPurpose,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:accountIdentifier/gl-cor:accountIdentifierDescriptionOfPurpose
725,5,A,,Type,xbrli:tokenItemType,0..1,,"Type of account. Enumerated as: account, bank, employee, customer, job, vendor, measurable, statistical, other.",gl-cor,0,Account Identifier,CO09c_08,/CO16b/CO15c/CO14b/CO09c/CO09c_08,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Type,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.Type,科目種別,"科目の種別。
[設定値のリスト]
(account：勘定科目)、(bank：銀行)、(employee：従業員)、(customer：顧客)、(job：ジョブ)、(vendor：仕入先)、(measurable：計測可能物)、(statistical：統計)、(other：その他)",gl-cor:accountIdentifierType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:accountIdentifier/gl-cor:accountIdentifierType
726,5,A,,Type Description,xbrli:stringItemType,0..1,,Free format description of the account type,gl-cor,0,Account Identifier,CO09c_09,/CO16b/CO15c/CO14b/CO09c/CO09c_09,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Type Description,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.TypeDescrptn,科目種別説明,科目の種別の説明。,gl-cor:accountIdentifierTypeDescription,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:accountIdentifier/gl-cor:accountIdentifierTypeDescription
727,5,A,,Accounting Method,xbrli:tokenItemType,0..1,,"For this entry, the method of accounting represented - from: accrual, cash, modified cash, modified accrual, encumbrance, special methods, hybrid methods, other",gl-cor,0,Account Identifier,CO09c_BU09_10,/CO16b/CO15c/CO14b/CO09c/CO09c_BU09_10,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Accounting Method,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.AccntgMethd,仕訳会計処理方法,"この仕訳の会計処理方法を表す。発生基準、現金基準、修正現金基準、修正発生基準、債務基準、特別な方法、混合方法、その他
[設定値のリスト]
(accrual：発生基準)、(cash：現金基準)、(modified cash：修正現金基準)、(modified accrual：修正発生基準)、(encumbrance：債務基準)、(special methods：特別な方法)、(hybrid methods：混合方法)、(other：その他)",gl-cor:accountIdentifierAccountingMethod,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:accountIdentifier/gl-cor:accountIdentifierAccountingMethod
728,5,A,,Accounting Method Description,xbrli:stringItemType,0..1,,Free format description of the entry accounting method,gl-cor,0,Account Identifier,CO09c_BU09_11,/CO16b/CO15c/CO14b/CO09c/CO09c_BU09_11,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Accounting Method Description,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.AccntgMethdDescrptn,仕訳会計処理方法説明,仕訳の会計処理方法の説明。,gl-cor:accountIdentifierAccountingMethodDescription,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:accountIdentifier/gl-cor:accountIdentifierAccountingMethodDescription
