sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,element,xpath
1104,5,A,,Role of Contact,xbrli:stringItemType,0..1,,"Role of contact. Examples include: Source Service, Sender, Recipient, Invoicer, Auditor, Accountant",gl-cor,0,Contact,BU09b_BU08_07,/CO16a/BU12a/BU09b/BU09b_BU08_07,$.Accounting Entries.Entitry Information.Accountant.Contact.Role of Contact,Accntg Entrs.Enttry Infrmn.Accntt.Contct.Rol Contct,担当者役割,担当者の役割。例：ソースサービス、送付元、受取人、請求先、監査人、会計事務所。,gl-cor:accountantContactRoleOfContact,
1105,5,A,,Location ID cross reference,xbrli:stringItemType,0..1,,This code is used to associate the contact with a specific location for the Entity. Its value should be the same as that of the organizationAddressLocationIdentifier,gl-cor,0,Contact,BU09b_BU08_08,/CO16a/BU12a/BU09b/BU09b_BU08_08,$.Accounting Entries.Entitry Information.Accountant.Contact.Location ID cross reference,Accntg Entrs.Enttry Infrmn.Accntt.Contct.Loctn Id Cross Refrnc,所在地相互参照情報,担当者と事業体の位置情報を関係付けるためのコード。organizationAddressLocationIdentifierと同じ値であるべき。,gl-cor:accountantContactLocationIdCrossReference,
1106,5,C,,Phone,,0..*,,Phone number information.,gl-cor,0,Phone,BU01c,/CO16a/BU12a/BU09b/BU01c,$.Accounting Entries.Entitry Information.Accountant.Contact.Phone,Accntg Entrs.Enttry Infrmn.Accntt.Contct.Phon,【電話番号】,主要電話番号情報。,gl-cor:accountantContactPhone,
1107,6,A,,Description,xbrli:tokenItemType,0..1,,"Entity Phone Number Description such as Main, Investor relations. Enumerated as: bookkeeper, controller, direct, fax, investor-relations, main, switchboard, other.",gl-cor,0,Phone,BU01c_01,/CO16a/BU12a/BU09b/BU01c/BU01c_01,$.Accounting Entries.Entitry Information.Accountant.Contact.Phone.Description,Accntg Entrs.Enttry Infrmn.Accntt.Contct.Phon.Descrptn,電話番号用途,"代表、IR用などの、電話番号の用途。
[設定値のリスト]
(bookkeeper：記帳係)、(controller：会計責任者)、(direct：直通)、(fax：FAX)、(investor-relations：IR窓口)、(main：代表)、(switchboard：交換台)、(other：その他)",gl-cor:accountantContactPhoneDescription,
1108,6,A,,Number,xbrli:stringItemType,0..1,,Phone number referred to in Phone Number Description'\.,gl-cor,0,Phone,BU01c_02,/CO16a/BU12a/BU09b/BU01c/BU01c_02,$.Accounting Entries.Entitry Information.Accountant.Contact.Phone.Number,Accntg Entrs.Enttry Infrmn.Accntt.Contct.Phon.Numbr,電話番号,電話番号用途で示される電話番号。,gl-cor:accountantContactPhoneNumber,
1109,5,C,,Fax,,0..*,,Fax number information.,gl-cor,0,Fax,BU02c,/CO16a/BU12a/BU09b/BU02c,$.Accounting Entries.Entitry Information.Accountant.Contact.Fax,Accntg Entrs.Enttry Infrmn.Accntt.Contct.Fax,【FAX番号】,FAX番号情報。,gl-cor:accountantContactFax,
1110,6,A,,Usage,xbrli:stringItemType,0..1,,"Fax number usage (e.g. orders, head office, IR)",gl-cor,0,Fax,BU02c_01,/CO16a/BU12a/BU09b/BU02c/BU02c_01,$.Accounting Entries.Entitry Information.Accountant.Contact.Fax.Usage,Accntg Entrs.Enttry Infrmn.Accntt.Contct.Fax.Usg,FAX番号用途,FAX番号の用途。(注文、本社、IRなど),gl-cor:accountantContactFaxUsage,
1111,6,A,,Number,xbrli:stringItemType,0..1,,Fax Number,gl-cor,0,Fax,BU02c_02,/CO16a/BU12a/BU09b/BU02c/BU02c_02,$.Accounting Entries.Entitry Information.Accountant.Contact.Fax.Number,Accntg Entrs.Enttry Infrmn.Accntt.Contct.Fax.Numbr,FAX番号,FAX番号。,gl-cor:accountantContactFaxNumber,
1112,5,C,,Email,,0..*,,Email address information.,gl-cor,0,Email,BU04c,/CO16a/BU12a/BU09b/BU04c,$.Accounting Entries.Entitry Information.Accountant.Contact.Email,Accntg Entrs.Enttry Infrmn.Accntt.Contct.Eml,【Eメールアドレス】,Eメールアドレス情報。,gl-cor:accountantContactEmail,
1113,6,A,,Descrption,xbrli:stringItemType,0..1,,"URI address usage (e.g. orders, head office, IR)",gl-cor,0,Email,BU04c_BU03_01,/CO16a/BU12a/BU09b/BU04c/BU04c_BU03_01,$.Accounting Entries.Entitry Information.Accountant.Contact.Email.Descrption,Accntg Entrs.Enttry Infrmn.Accntt.Contct.Eml.Descrptn,URIアドレス用途,URIアドレスの用途。(注文、本社、IRなど),gl-cor:accountantContactEmailDescrption,
1114,6,A,,Address,xbrli:stringItemType,0..1,,URI Address,gl-cor,0,Email,BU04c_BU03_02,/CO16a/BU12a/BU09b/BU04c/BU04c_BU03_02,$.Accounting Entries.Entitry Information.Accountant.Contact.Email.Address,Accntg Entrs.Enttry Infrmn.Accntt.Contct.Eml.Addrss,URIアドレス,URIアドレス。,gl-cor:accountantContactEmailAddress,
1115,3,C,,Reporting Calendar,,0..*,,A tool to collect the periods used to summarise results from transactions.,gl-cor,0,Reporting Calendar,BU14a,/CO16a/BU14a,$.Accounting Entries.Entitry Information.Reporting Calendar,Accntg Entrs.Enttry Infrmn.Reprtng Calndr,【報告カレンダー】,取引の結果をまとめるための期間を集めるもの。,gl-cor:reportingCalendar,
1116,4,A,,Code,xbrli:stringItemType,0..1,,"The code used to identify this specific reporting calendar, unique across periods",gl-cor,0,Reporting Calendar,BU14a_01,/CO16a/BU14a/BU14a_01,$.Accounting Entries.Entitry Information.Reporting Calendar.Code,Accntg Entrs.Enttry Infrmn.Reprtng Calndr.Cod,報告カレンダーコード,この報告カレンダーを識別するコード。複数期間にわたって一意。,gl-cor:reportingCalendarCode,
1117,4,A,,Description,xbrli:stringItemType,0..1,,A description of the reporting calendar (associated with the reportingCalendarCode given),gl-cor,0,Reporting Calendar,BU14a_02,/CO16a/BU14a/BU14a_02,$.Accounting Entries.Entitry Information.Reporting Calendar.Description,Accntg Entrs.Enttry Infrmn.Reprtng Calndr.Descrptn,報告カレンダー説明,報告カレンダーの説明（reportingCalendarCodeと関係付けられる）。,gl-cor:reportingCalendarDescription,
1118,4,A,,Title,xbrli:stringItemType,0..1,,A description of the reporting period. The actual beginning and ending dates are found within the 'reportingCalendarPeriod' structure,gl-cor,0,Reporting Calendar,BU14a_03,/CO16a/BU14a/BU14a_03,$.Accounting Entries.Entitry Information.Reporting Calendar.Title,Accntg Entrs.Enttry Infrmn.Reprtng Calndr.Titl,報告カレンダータイトル,報告期間の説明。実際の開始日及び終了日はreportingCalendarPeriodに記述する。,gl-cor:reportingCalendarTitle,
1119,4,A,,Type of Period Code,xbrli:tokenItemType,0..1,,"A code for the type of period involved. Enumerated as: monthly, quarterly, semi-annually, 4-5-4, ad-hoc, other.",gl-cor,0,Reporting Calendar,BU14a_04,/CO16a/BU14a/BU14a_04,$.Accounting Entries.Entitry Information.Reporting Calendar.Type of Period Code,Accntg Entrs.Enttry Infrmn.Reprtng Calndr.Type Perd Cod,期間種別コード,"報告期間の種別コード。月次、四半期ごと、半期ごと、4-5-4、随時、その他
[設定値のリスト]
(monthly：月次)、(quarterly：四半期ごと)、(semi-annually：半期ごと)、(4-5-4：4-5-4)、(ad-hoc：随時)、(other：その他)",gl-cor:reportingCalendarTypeOfPeriodCode,
1120,4,A,,Description of periods,xbrli:stringItemType,0..1,,A description of the type of period involved.,gl-cor,0,Reporting Calendar,BU14a_05,/CO16a/BU14a/BU14a_05,$.Accounting Entries.Entitry Information.Reporting Calendar.Description of periods,Accntg Entrs.Enttry Infrmn.Reprtng Calndr.Descrptn Perds,期間種別説明,報告期間の種別の説明。,gl-cor:reportingCalendarDescriptionOfPeriods,
1121,4,A,,Closed status,xbrli:tokenItemType,0..1,,"An identifier on whether the reporting calendar is still open for activity. enumerated, ""open"", ""closed"", ""pending""",gl-cor,0,Reporting Calendar,BU14a_06,/CO16a/BU14a/BU14a_06,$.Accounting Entries.Entitry Information.Reporting Calendar.Closed status,Accntg Entrs.Enttry Infrmn.Reprtng Calndr.Closd Stats,締状態,"報告カレンダーがオープンかどうかを示す識別子。オープン、締切り済み、保留中
[設定値のリスト]
(open：オープン)、(closed：締切り済み)、(pending：保留中)",gl-cor:reportingCalendarClosedStatus,
1122,4,A,,Purpose,xbrli:tokenItemType,0..1,,A description of the accounting set of books involved. Uses enumeration from accounting method purpose.,gl-cor,0,Reporting Calendar,BU14a_07,/CO16a/BU14a/BU14a_07,$.Accounting Entries.Entitry Information.Reporting Calendar.Purpose,Accntg Entrs.Enttry Infrmn.Reprtng Calndr.Purps,報告目的,"帳簿の集合の説明。会計処理方法の目的の列挙値を使用する。
[設定値のリスト]
(book：帳簿)、(tax：税)、(management：管理)、(statutory：スタチュトリ)、(other：その他)",gl-cor:reportingCalendarPurpose,
1123,4,A,,Purpose Description,xbrli:stringItemType,0..1,,Free format description of the reporting purpose,gl-cor,0,Reporting Calendar,BU14a_08,/CO16a/BU14a/BU14a_08,$.Accounting Entries.Entitry Information.Reporting Calendar.Purpose Description,Accntg Entrs.Enttry Infrmn.Reprtng Calndr.Purps Descrptn,報告目的説明,報告目的の説明。,gl-cor:reportingCalendarPurposeDescription,
1124,4,C,,Reporting Calendar Period,,0..*,,A tool to collect a specific set of periods used to summarize results from transactions.,gl-cor,0,Reporting Calendar Period,BU13a,/CO16a/BU14a/BU13a,$.Accounting Entries.Entitry Information.Reporting Calendar.Reporting Calendar Period,Accntg Entrs.Enttry Infrmn.Reprtng Calndr.Reprtng Calndr Perd,【報告カレンダー期間】,取引の結果をまとめるための特定の期間を集めるもの。,gl-cor:reportingCalendarPeriod,
1125,5,A,,Reporting Identifier,xbrli:stringItemType,0..1,,An identifier for this period in this calendar,gl-cor,0,Reporting Calendar Period,BU13a_01,/CO16a/BU14a/BU13a/BU13a_01,$.Accounting Entries.Entitry Information.Reporting Calendar.Reporting Calendar Period.Reporting Identifier,Accntg Entrs.Enttry Infrmn.Reprtng Calndr.Reprtng Calndr Perd.Reprtng Idntfr,報告期間識別子,このカレンダーにおけるこの期間の識別子。,gl-cor:reportingCalendarPeriodReportingIdentifier,
1126,5,A,,Description,xbrli:stringItemType,0..1,,A description of this specific reporting period in this calendar.,gl-cor,0,Reporting Calendar Period,BU13a_02,/CO16a/BU14a/BU13a/BU13a_02,$.Accounting Entries.Entitry Information.Reporting Calendar.Reporting Calendar Period.Description,Accntg Entrs.Enttry Infrmn.Reprtng Calndr.Reprtng Calndr Perd.Descrptn,期間説明,このカレンダーにおけるこの特定の期間の説明。,gl-cor:reportingCalendarPeriodDescription,
1127,5,A,,Start Date,xbrli:dateTimeItemType,0..1,,The beginning date/time of a period,gl-cor,0,Reporting Calendar Period,BU13a_03,/CO16a/BU14a/BU13a/BU13a_03,$.Accounting Entries.Entitry Information.Reporting Calendar.Reporting Calendar Period.Start Date,Accntg Entrs.Enttry Infrmn.Reprtng Calndr.Reprtng Calndr Perd.Start Dat,期間開始日付,期間の開始日付/時刻,gl-cor:reportingCalendarPeriodStartDate,
1128,5,A,,End Date,xbrli:dateTimeItemType,0..1,,The ending date/time of a period,gl-cor,0,Reporting Calendar Period,BU13a_04,/CO16a/BU14a/BU13a/BU13a_04,$.Accounting Entries.Entitry Information.Reporting Calendar.Reporting Calendar Period.End Date,Accntg Entrs.Enttry Infrmn.Reprtng Calndr.Reprtng Calndr Perd.End Dat,期間終了日付,期間の終了日付/時刻,gl-cor:reportingCalendarPeriodEndDate,
1129,5,A,,Closed Date,xbrli:dateTimeItemType,0..1,,"The date/time a period has been closed for activity. If this is present with a nill value (xsi:nill=""true"") then the period is not closed.",gl-cor,0,Reporting Calendar Period,BU13a_05,/CO16a/BU14a/BU13a/BU13a_05,$.Accounting Entries.Entitry Information.Reporting Calendar.Reporting Calendar Period.Closed Date,Accntg Entrs.Enttry Infrmn.Reprtng Calndr.Reprtng Calndr Perd.Closd Dat,期間締日付,"この期間の活動が締め切られた日付/時刻。この値がニル値(xsi:nill=""true"")であれば、この期間は、締め切られていない。",gl-cor:reportingCalendarPeriodClosedDate,
1130,2,C,,Entry Header,,0..*,,Parent for entry headers/journal entry headers.,gl-cor,0,Entry Header,CO15a,/CO16a/CO15a,$.Accounting Entries.Entry Header,Accntg Entrs.Entry Hedr,【仕訳情報】,エントリヘッダー/仕訳記入ヘッダーの親タグ。,gl-cor:entryHeader,
1131,3,A,,Date Posted,xbrli:dateTimeItemType,0..1,,Date this entry was posted (validated) to the general ledger. May not represent the date of accounting significance which is represented by 'postingDate'.,gl-cor,0,Entry Header,CO15a_01,/CO16a/CO15a/CO15a_01,$.Accounting Entries.Entry Header.Date Posted,Accntg Entrs.Entry Hedr.Dat Postd,転記済日付,この仕訳が総勘定元帳に転記された(検証された)日付。 postingDateで示されるような会計上意味のある日付を表さないかもしれない。,gl-cor:datePosted,
1132,3,A,,Source Journal,xbrli:tokenItemType,0..1,,"Source journal. The code of the journal in which the entry is processed. The code must be a unique indication for a journal and is selected from the following enumerated list:

cd      cash disbursements (sending cheques to vendors)
cr      cash receipts (receiving cheques from others)
fa      fixed assets
gi      giro/other bank adjustments
gj      general journal
im      inventory management
jc      job cost
pj      purchase journal (liabilities from purchases)
pl      payroll journal
sj      sales journal
se      standard entries
ud      user defined
ot      other sources of entries",gl-cor,0,Entry Header,CO15a_02,/CO16a/CO15a/CO15a_02,$.Accounting Entries.Entry Header.Source Journal,Accntg Entrs.Entry Hedr.Sorc Jornl,元仕訳帳種別,"元仕訳帳。仕訳が処理される仕訳帳のコード。コードは仕訳帳に一意な指標であり、以下から選択する。
出金(仕入先への小切手送付)、入金(他者からの小切手受領)、固定資産、振替、一般仕訳帳、在庫管理、個別原価、仕入帳(仕入による負債)、賃金台帳、売上台帳、通常仕訳、ユーザ定義、その他
[設定値のリスト]
(cd：出金)、(cr：入金)、(fa：固定資産)、(gi：振替)、(gj：一般仕訳帳)、(im：在庫管理)、(jc：個別原価)、(pj：仕入帳)、(pl：賃金台帳)、(sj：売上台帳)、(se：通常仕訳)、(ud：ユーザ定義)、(ot：その他)",gl-cor:sourceJournal,
1133,3,A,,Journal Description,xbrli:stringItemType,0..1,,"Source journal (full description of general journal, payroll journal, accountant entries). A more easily readable journal indication. The most common journals are: Purchases, Sales, Cash, and General Journal.",gl-cor,0,Entry Header,CO15a_BU15_03,/CO16a/CO15a/CO15a_BU15_03,$.Accounting Entries.Entry Header.Journal Description,Accntg Entrs.Entry Hedr.Jornl Descrptn,元仕訳帳説明,元仕訳帳(一般仕訳、給与台帳、会計事務所入力の完全な説明)。 よりわかりやすい仕訳帳の指標。 最も一般的な仕訳帳は、次の通り。 仕入、売上、現金、一般仕訳。,gl-cor:journalDescription,
1134,3,A,,Type Identifier,xbrli:tokenItemType,0..1,,"One of the following enumerated list: adjusting, budget, comparative, external-accountant, standard, passed-adjusting, eliminating, proposed, recurring, reclassifying, simulated, tax, other",gl-cor,0,Entry Header,CO15a_04,/CO16a/CO15a/CO15a_04,$.Accounting Entries.Entry Header.Type Identifier,Accntg Entrs.Entry Hedr.Type Idntfr,種別識別子,"以下の値のうちのひとつ。
整理、予算、比較、外部会計事務所、通常、無視、消去、提案、反復、組替、シミュレーション、税、その他
[設定値のリスト]
(adjusting：整理)、(budget：予算)、(comparative：比較)、(external-accountant：外部会計事務所)、(standard：通常)、(passed-adjusting：無視)、(eliminating：消去)、(proposed：提案)、(recurring：反復)、(reclassifying：組替)、(simulated：シミュレーション)、(tax：税)、(other：その他)",gl-cor:typeIdentifier,
1135,3,A,,Entry Origin,xbrli:stringItemType,0..1,,"Origin of entry: accrual, manual entry, imported entry, exchange gain or loss",gl-cor,0,Entry Header,CO15a_BU15_05,/CO16a/CO15a/CO15a_BU15_05,$.Accounting Entries.Entry Header.Entry Origin,Accntg Entrs.Entry Hedr.Entry Orgn,仕訳起源,仕訳の起源。発生、手入力、インポート入力、為替換算による損益。,gl-cor:entryOrigin,
1136,3,A,,Entry Identifier,xbrli:stringItemType,0..1,,Identifier within source journal,gl-cor,0,Entry Header,CO15a_06,/CO16a/CO15a/CO15a_06,$.Accounting Entries.Entry Header.Entry Identifier,Accntg Entrs.Entry Hedr.Entry Idntfr,仕訳識別子,元仕訳帳中の識別子。,gl-cor:entryIdentifier,
1137,3,A,,Entry Description,xbrli:stringItemType,0..1,,Description of entry described by this entry header (e.g. Opening Balance),gl-cor,0,Entry Header,CO15a_07,/CO16a/CO15a/CO15a_07,$.Accounting Entries.Entry Header.Entry Description,Accntg Entrs.Entry Hedr.Entry Descrptn,仕訳説明,このエントリヘッダーによって説明された仕訳の説明(例えば、期首残高),gl-cor:entryDescription,
1138,3,A,,Entry Qualifier,xbrli:tokenItemType,0..1,,"Entry Qualifier - An enumerated field that qualifies the type of entry, specifically useful for general ledger and trial balance environments when it is important to state the values represented are summarized as of the reporting date - opening or closing balances. In accounting systems, this is often known as BBF (balance brought forward.) Permitted values are: standard, balance-brought-forward and other.",gl-cor,0,Entry Header,CO15a_08,/CO16a/CO15a/CO15a_08,$.Accounting Entries.Entry Header.Entry Qualifier,Accntg Entrs.Entry Hedr.Entry Qulfr,仕訳修飾子,"仕訳の修飾子。総勘定元帳や試算表で、開始残高や決算残高のように、記された値が報告日で集約されていることを明示することが重要なときに有用な、仕訳の種別を修飾するもの。会計システムにおいて、BBF（繰越残高）として知られるもの。指定可能な値は以下。標準、繰越残高、その他
[設定値のリスト]
(standard：標準)、(balance-brought-forward：繰越残高)、(other：その他)",gl-cor:entryQualifier,
1139,3,A,,Entry Qualifier Description,xbrli:stringItemType,0..1,,Free format description of the entry qualifier,gl-cor,0,Entry Header,CO15a_09,/CO16a/CO15a/CO15a_09,$.Accounting Entries.Entry Header.Entry Qualifier Description,Accntg Entrs.Entry Hedr.Entry Qulfr Descrptn,仕訳修飾子説明,仕訳の修飾子の説明。,gl-cor:entryQualifierDescription,
1140,3,A,,Posting Code,xbrli:stringItemType,0..1,,"Code for posting to period, e.g., period 1-13, based on codes in an accounting period file. We do not recommend that software vendors export here, but suggest providing period end numbers for the buckets. Possibilities W1 through W53, M1 through M13, Q1-Q4. Developers and others creating output files are encouraged to supply an actual end date.",gl-cor,0,Entry Header,CO15a_BU15_10,/CO16a/CO15a/CO15a_BU15_10,$.Accounting Entries.Entry Header.Posting Code,Accntg Entrs.Entry Hedr.Postng Cod,転記コード,転記の期間を表すコード。例えば、会計期間ファイルのコードにもとづく期間１～１３。ソフトウエアベンダーが、この値をエクスポートすることは推奨しない。期間の最終番号を提供することを勧める。可能な値としては、W1からW53、M1からM13、Q1からQ4など。開発者や出力ファイルの作成者には、実際の終了日付を提供することを勧める。,gl-cor:postingCode,
1141,3,A,,Batch ID for Entry Group,xbrli:stringItemType,0..1,,ID for a batch for this group of entries,gl-cor,0,Entry Header,CO15a_BU15_11,/CO16a/CO15a/CO15a_BU15_11,$.Accounting Entries.Entry Header.Batch ID for Entry Group,Accntg Entrs.Entry Hedr.Batch Id Entry Grop,仕訳グループ識別子,この仕訳の集合に付ける、束の識別子。,gl-cor:batchIdForEntryGroup,
1142,3,A,,Batch Description,xbrli:stringItemType,0..1,,Description of this batch,gl-cor,0,Entry Header,CO15a_BU15_12,/CO16a/CO15a/CO15a_BU15_12,$.Accounting Entries.Entry Header.Batch Description,Accntg Entrs.Entry Hedr.Batch Descrptn,仕訳グループ説明,この仕訳の束の説明。,gl-cor:batchDescription,
1143,3,A,,Number of Entries,xbrli:integerItemType,0..1,,The total number of entries.,gl-cor,0,Entry Header,CO15a_BU15_13,/CO16a/CO15a/CO15a_BU15_13,$.Accounting Entries.Entry Header.Number of Entries,Accntg Entrs.Entry Hedr.Numbr Entrs,仕訳総数,仕訳の総数。,gl-cor:numberOfEntries,
1144,3,A,,Total Debits,xbrli:monetaryItemType,0..1,,The total of all debit amounts.,gl-cor,0,Entry Header,CO15a_BU15_14,/CO16a/CO15a/CO15a_BU15_14,$.Accounting Entries.Entry Header.Total Debits,Accntg Entrs.Entry Hedr.Totl Debts,借方合計,借方金額の合計値。,gl-cor:totalDebits,
1145,3,A,,Total Credits,xbrli:monetaryItemType,0..1,,The total of all credit amounts.,gl-cor,0,Entry Header,CO15a_BU15_15,/CO16a/CO15a/CO15a_BU15_15,$.Accounting Entries.Entry Header.Total Credits,Accntg Entrs.Entry Hedr.Totl Credts,貸方合計,貸方金額の合計値。,gl-cor:totalCredits,
1146,3,A,,Type of Difference,xbrli:tokenItemType,0..1,,"Enumerated field with possible values of permanent, temporary or none indicating the type of difference between book and tax accounting methods. Omission of this field is equivalent to ""none""",gl-cor,0,Entry Header,CO15a_16,/CO16a/CO15a/CO15a_16,$.Accounting Entries.Entry Header.Type of Difference,Accntg Entrs.Entry Hedr.Type Diffrnc,帳簿価税務簿価差異種別,"帳簿と税務会計処理方法との差異の種別を示す値。永久か一時的かまたは無し。値の省略時は「無し」と同じ。
[設定値のリスト]
(permanent：永久)、(temporary：一時的)、(none：無し)",gl-cor:typeOfDifference,
1147,3,A,,Elimination Code,xbrli:stringItemType,0..1,,Informs destination ledger this is an intracompany entry which eliminates in consolidation,gl-cor,0,Entry Header,CO15a_BU15_17,/CO16a/CO15a/CO15a_BU15_17,$.Accounting Entries.Entry Header.Elimination Code,Accntg Entrs.Entry Hedr.Elmntn Cod,相殺消去コード,連結決算時に消去される連結会社間仕訳であることを、受取側の元帳に通知する。,gl-cor:eliminationCode,
1148,3,A,,Budget Scenario Period Start,xbrli:dateTimeItemType,0..1,,Start of period covered by associated budgetScenario,gl-cor,0,Entry Header,CO15a_BU15_18,/CO16a/CO15a/CO15a_BU15_18,$.Accounting Entries.Entry Header.Budget Scenario Period Start,Accntg Entrs.Entry Hedr.Budgt Scenr Perd Start,予算シナリオ期間開始日付,関係付けられたbudgetScenarioがカバーする期間の開始日。,gl-cor:budgetScenarioPeriodStart,
1149,3,A,,Budget Scenario Period End,xbrli:dateTimeItemType,0..1,,End of period covered by associated budgetScenario,gl-cor,0,Entry Header,CO15a_BU15_19,/CO16a/CO15a/CO15a_BU15_19,$.Accounting Entries.Entry Header.Budget Scenario Period End,Accntg Entrs.Entry Hedr.Budgt Scenr Perd End,予算シナリオ期間終了日付,関係付けられたbudgetScenarioがカバーする期間の終了日。,gl-cor:budgetScenarioPeriodEnd,
1150,3,A,,Scenario Description,xbrli:stringItemType,0..1,,Text related to budgetScenario,gl-cor,0,Entry Header,CO15a_BU15_20,/CO16a/CO15a/CO15a_BU15_20,$.Accounting Entries.Entry Header.Scenario Description,Accntg Entrs.Entry Hedr.Scenr Descrptn,シナリオ説明,budgetScenarioに関する記述。,gl-cor:scenarioDescription,
1151,3,A,,Scenario Code,xbrli:stringItemType,0..1,,"Code for a budget scenario identifier (such as PB for 'preliminary budget', or RB for 'revised budget', or other identifier for entryType)",gl-cor,0,Entry Header,CO15a_BU15_21,/CO16a/CO15a/CO15a_BU15_21,$.Accounting Entries.Entry Header.Scenario Code,Accntg Entrs.Entry Hedr.Scenr Cod,シナリオコード,予算シナリオの識別コード。例えば、「PB」（予備予算）、「RB」（補正予算）、または他の仕訳種別の識別子。,gl-cor:scenarioCode,
1152,3,A,,Budget Allocation Code,xbrli:tokenItemType,0..1,,"Code associated with the calculation formula: e.g. (D)ivide by number of periods, (T)otal for period given",gl-cor,0,Entry Header,CO15a_BU15_22,/CO16a/CO15a/CO15a_BU15_22,$.Accounting Entries.Entry Header.Budget Allocation Code,Accntg Entrs.Entry Hedr.Budgt Allctn Cod,予算配分コード,"計算式に関係付けられたコード。例えば、期間数での分割、与えられた期間の合計
[設定値のリスト]
(D：期間数での分割)、(T：与えられた期間の合計)",gl-cor:budgetAllocationCode,
1153,3,A,,ID for Associated Entry,xbrli:stringItemType,0..1,,"For standard, reversing, master, cancelling or other entries an ID associated with those entries.",gl-cor,0,Entry Header,CO15a_UK15_23,/CO16a/CO15a/CO15a_UK15_23,$.Accounting Entries.Entry Header.ID for Associated Entry,Accntg Entrs.Entry Hedr.Id Assctd Entry,反対/通常/マスタ仕訳識別子,通常、反対、マスタ、取消または他の仕訳のための、それらの仕訳を関連付けるID。,gl-cor:idForAssociatedEntry,
1154,3,A,,Recurring Standard Description,xbrli:stringItemType,0..1,,Description to accompany standard or recurring ID,gl-cor,0,Entry Header,CO15a_UK15_24,/CO16a/CO15a/CO15a_UK15_24,$.Accounting Entries.Entry Header.Recurring Standard Description,Accntg Entrs.Entry Hedr.Recrrng Standrd Descrptn,反復通常仕訳説明,通常仕訳または反復仕訳のIDの説明。,gl-cor:recurringStandardDescription,
1155,3,A,,Frequency Interval,xbrli:decimalItemType,0..1,,"For standard or recurring journals, how often entry may be made: every frequencyInterval frequencyUnit, such as every 7 (interval) days (unit) or every 1 (interval) quarter (unit). This field represents the interval.",gl-cor,0,Entry Header,CO15a_UK15_25,/CO16a/CO15a/CO15a_UK15_25,$.Accounting Entries.Entry Header.Frequency Interval,Accntg Entrs.Entry Hedr.Freqncy Intrvl,頻度間隔,通常または反復仕訳において、仕訳が記入される頻度。frequencyInterval、frequencyUnitごと、たとえば7(interval)日(unit)ごと、1(interval)四半期(unit)ごとなどにおける、intervalを示す。,gl-cor:frequencyInterval,
1156,3,A,,Frequency Unit,xbrli:stringItemType,0..1,,"For standard or recurring journals, how often entry may be made: every frequencyInterval frequencyUnit, such as every 7 (interval) days (unit) or every 1 (interval) quarter (unit). This field represents the unit.",gl-cor,0,Entry Header,CO15a_UK15_26,/CO16a/CO15a/CO15a_UK15_26,$.Accounting Entries.Entry Header.Frequency Unit,Accntg Entrs.Entry Hedr.Freqncy Unt,頻度単位,通常または反復仕訳において、仕訳が記入される頻度。frequencyInterval、frequencyUnitごと、たとえば7(interval)日(unit)ごと、1(interval)四半期(unit)ごとなどにおける、unitを示す。,gl-cor:frequencyUnit,
1157,3,A,,Repetitions Remaining,xbrli:integerItemType,0..1,,Number of times that the recurring entry will repeat,gl-cor,0,Entry Header,CO15a_UK15_27,/CO16a/CO15a/CO15a_UK15_27,$.Accounting Entries.Entry Header.Repetitions Remaining,Accntg Entrs.Entry Hedr.Repttns Remnng,反復残回数,反復仕訳の繰り返し予定数。,gl-cor:repetitionsRemaining,
1158,3,A,,Next Date Repeat,xbrli:dateTimeItemType,0..1,,Date next repeated or standard posted,gl-cor,0,Entry Header,CO15a_UK15_28,/CO16a/CO15a/CO15a_UK15_28,$.Accounting Entries.Entry Header.Next Date Repeat,Accntg Entrs.Entry Hedr.Next Dat Rept,次回反復日付,次回の反復あるいは通常の転記日。,gl-cor:nextDateRepeat,
1159,3,A,,Last Date Repeat,xbrli:dateTimeItemType,0..1,,Date last repeated or standard posted,gl-cor,0,Entry Header,CO15a_UK15_29,/CO16a/CO15a/CO15a_UK15_29,$.Accounting Entries.Entry Header.Last Date Repeat,Accntg Entrs.Entry Hedr.Last Dat Rept,前回反復日付,前回の反復あるいは通常の転記日。,gl-cor:lastDateRepeat,
1160,3,A,,End Date of Repeating Entry,xbrli:dateTimeItemType,0..1,,"For standard or recurring journals, stop date/time for repetitive entry.",gl-cor,0,Entry Header,CO15a_UK15_30,/CO16a/CO15a/CO15a_UK15_30,$.Accounting Entries.Entry Header.End Date of Repeating Entry,Accntg Entrs.Entry Hedr.End Dat Reptng Entry,反復仕訳終了日付,通常仕訳または反復仕訳のための、反復入力の終了日付/時刻。,gl-cor:endDateOfRepeatingEntry,
1161,3,A,,Reverse,xbrli:booleanItemType,0..1,,Should entry be reversed?,gl-cor,0,Entry Header,CO15a_UK15_31,/CO16a/CO15a/CO15a_UK15_31,$.Accounting Entries.Entry Header.Reverse,Accntg Entrs.Entry Hedr.Revrs,反対仕訳要否,仕訳が取り消されるべきか。,gl-cor:reverse,
